"Date","Price","Open","High","Low","Vol.","Change %"
"01/30/2019","4.444","4.466","4.500","4.402","62.18K","0.59%"
"01/29/2019","4.418","4.430","4.500","4.302","56.99K","-0.27%"
"01/28/2019","4.430","4.610","4.668","4.430","158.89K","-3.19%"
"01/25/2019","4.576","4.600","4.740","4.576","93.51K","-0.52%"
"01/24/2019","4.600","4.624","4.782","4.450","237.48K","1.77%"
"01/23/2019","4.520","4.378","4.764","4.350","189.52K","3.91%"
"01/22/2019","4.350","4.280","4.394","4.280","67.88K","0.93%"
"01/21/2019","4.310","4.190","4.358","4.166","111.69K","4.76%"
"01/18/2019","4.114","4.080","4.198","4.070","74.08K","0.59%"
"01/17/2019","4.090","4.298","4.298","4.084","54.25K","-1.64%"
"01/16/2019","4.158","4.060","4.194","4.060","37.35K","0.19%"
"01/15/2019","4.150","4.194","4.224","4.140","46.64K","-0.77%"
"01/14/2019","4.182","4.110","4.204","4.110","76.90K","0.48%"
"01/11/2019","4.162","4.100","4.228","4.100","83.72K","1.46%"
"01/10/2019","4.102","4.036","4.210","4.036","70.71K","0.00%"
"01/09/2019","4.102","3.994","4.156","3.994","148.94K","2.19%"
"01/08/2019","4.014","3.950","4.060","3.930","135.17K","2.14%"
"01/07/2019","3.930","3.950","3.950","3.912","173.05K","-1.01%"
"01/04/2019","3.970","4.046","4.096","3.950","122.84K","1.02%"
"01/03/2019","3.930","4.000","4.000","3.890","60.60K","-1.01%"
"01/02/2019","3.970","4.100","4.100","3.956","307.44K","-2.12%"
"12/31/2018","4.056","4.180","4.180","3.980","23.03K","2.68%"
"12/28/2018","3.950","3.850","4.070","3.850","150.53K","1.91%"
"12/27/2018","3.876","3.850","3.938","3.850","188.81K","0.10%"
"12/24/2018","3.872","3.996","3.996","3.820","54.60K","0.00%"
"12/21/2018","3.872","3.920","4.002","3.872","258.52K","-1.78%"
"12/20/2018","3.942","3.850","4.020","3.850","194.45K","1.08%"
"12/19/2018","3.900","4.000","4.014","3.890","166.21K","-1.17%"
"12/18/2018","3.946","4.144","4.144","3.946","78.93K","-3.24%"
"12/17/2018","4.078","4.056","4.146","4.056","82.19K","-0.78%"
"12/14/2018","4.110","4.210","4.210","4.052","1.33M","-0.19%"
"12/13/2018","4.118","4.252","4.252","4.110","78.70K","-3.24%"
"12/12/2018","4.256","4.130","4.356","4.130","71.32K","1.24%"
"12/11/2018","4.204","4.210","4.356","4.204","125.68K","-1.59%"
"12/10/2018","4.272","4.558","4.590","4.210","127.60K","-5.32%"
"12/07/2018","4.512","4.520","4.572","4.500","120.69K","-0.53%"
"12/06/2018","4.536","4.794","4.794","4.514","91.20K","-1.90%"
"12/05/2018","4.624","4.602","4.636","4.556","63.89K","0.74%"
"12/04/2018","4.590","4.596","4.650","4.552","161.38K","-1.96%"
"12/03/2018","4.682","4.640","4.758","4.612","169.36K","1.69%"
"11/30/2018","4.604","4.530","4.778","4.530","150.66K","0.79%"
"11/29/2018","4.568","4.574","4.656","4.522","113.18K","-0.13%"
"11/28/2018","4.574","4.660","4.676","4.570","149.92K","-1.04%"
"11/27/2018","4.622","4.800","4.880","4.620","230.94K","-3.55%"
"11/26/2018","4.792","4.758","4.854","4.750","64.07K","0.88%"
"11/23/2018","4.750","4.750","4.818","4.720","32.56K","-0.21%"
"11/22/2018","4.760","4.776","4.800","4.718","56.39K","-0.34%"
"11/21/2018","4.776","4.790","4.810","4.722","60.91K","-0.25%"
"11/20/2018","4.788","4.700","4.788","4.688","185.32K","0.80%"
"11/19/2018","4.750","4.810","4.900","4.750","168.28K","-2.22%"
"11/16/2018","4.858","5.015","5.065","4.840","176.76K","-1.94%"
"11/15/2018","4.954","4.880","4.976","4.842","253.61K","1.31%"
"11/14/2018","4.890","5.000","5.000","4.860","170.83K","-1.13%"
"11/13/2018","4.946","4.984","4.996","4.854","236.03K","2.70%"
"11/12/2018","4.816","4.900","5.110","4.760","129.16K","-0.70%"
"11/09/2018","4.850","5.000","5.030","4.730","1.77M","-1.62%"
"11/08/2018","4.930","5.200","5.205","4.894","627.69K","-4.83%"
"11/07/2018","5.180","5.195","5.270","5.180","481.94K","-0.38%"
"11/06/2018","5.200","5.290","5.300","5.200","427.20K","-2.62%"
"11/05/2018","5.340","5.450","5.450","5.305","241.14K","-2.47%"
"11/02/2018","5.475","5.475","5.500","5.430","287.50K","-0.18%"
"11/01/2018","5.485","5.690","5.690","5.450","303.39K","-0.27%"
"10/31/2018","5.500","5.500","5.600","5.475","412.01K","-1.17%"
"10/30/2018","5.565","5.850","5.860","5.505","976.80K","-5.20%"
"10/29/2018","5.870","6.000","6.135","5.870","187.48M","-5.70%"
"10/26/2018","6.225","5.980","6.225","5.400","572.97K","0.08%"
"10/25/2018","6.220","6.215","6.270","6.215","223.14K","-0.08%"
"10/24/2018","6.225","6.200","6.300","6.200","217.08K","0.00%"
"10/23/2018","6.225","6.000","6.230","6.000","706.70K","-0.40%"
"10/22/2018","6.250","6.285","6.290","6.250","2.75M","-0.64%"
"10/19/2018","6.290","6.285","6.290","6.285","1.07M","0.08%"
"10/18/2018","6.285","6.285","6.290","6.285","3.49M","-0.08%"
"10/17/2018","6.290","6.285","6.295","6.285","1.69M","0.08%"
"10/16/2018","6.285","6.285","6.295","6.285","1.89M","0.00%"
"10/15/2018","6.285","6.290","6.295","6.285","4.10M","-0.16%"
"10/12/2018","6.295","6.295","6.300","6.285","2.31M","0.08%"
"10/11/2018","6.290","6.290","6.300","6.290","5.90M","0.00%"
"10/10/2018","6.290","6.290","6.295","6.285","5.88M","-0.08%"
"10/09/2018","6.295","6.295","6.300","6.285","8.20M","0.08%"
"10/08/2018","6.290","6.300","6.300","6.290","2.43M","-0.08%"
"10/05/2018","6.295","6.295","6.305","6.295","917.75K","0.00%"
"10/04/2018","6.295","6.290","6.300","6.285","4.72M","0.00%"
"10/03/2018","6.295","6.300","6.300","6.290","1.67M","0.08%"
"10/02/2018","6.290","6.285","6.295","6.280","5.59M","0.08%"
"10/01/2018","6.285","6.285","6.300","6.285","1.13M","0.00%"
"09/28/2018","6.285","6.290","6.295","6.280","1.15M","0.00%"
"09/27/2018","6.285","6.290","6.300","6.275","2.91M","-0.08%"
"09/26/2018","6.290","6.295","6.300","6.290","2.23M","-0.08%"
"09/25/2018","6.295","6.290","6.300","6.290","769.99K","0.08%"
"09/24/2018","6.290","6.290","6.305","6.290","1.38M","0.00%"
"09/21/2018","6.290","6.290","6.300","6.290","1.14M","0.00%"
"09/20/2018","6.290","6.295","6.300","6.290","1.71M","0.08%"
"09/19/2018","6.285","6.295","6.305","6.285","1.67M","-0.16%"
"09/18/2018","6.295","6.295","6.315","6.295","560.17K","-0.08%"
"09/17/2018","6.300","6.300","6.310","6.295","215.20K","0.08%"
"09/14/2018","6.295","6.300","6.305","6.295","243.54K","0.00%"
"09/13/2018","6.295","6.300","6.300","6.290","1.45M","0.00%"
"09/12/2018","6.295","6.290","6.305","6.290","601.86K","0.08%"
"09/11/2018","6.290","6.295","6.300","6.290","2.12M","-0.08%"
"09/10/2018","6.295","6.300","6.305","6.295","633.27K","-0.16%"
"09/07/2018","6.305","6.300","6.315","6.295","493.55K","0.16%"
"09/06/2018","6.295","6.295","6.305","6.295","455.39K","0.00%"
"09/05/2018","6.295","6.285","6.310","6.285","2.07M","0.16%"
"09/04/2018","6.285","6.305","6.355","6.280","2.32M","-0.08%"
"09/03/2018","6.290","6.300","6.310","6.290","1.15M","-0.08%"
"08/31/2018","6.295","6.310","6.310","6.295","1.07M","0.00%"
"08/30/2018","6.295","6.285","6.310","6.285","1.02M","0.16%"
"08/29/2018","6.285","6.290","6.310","6.280","1.92M","0.00%"
"08/28/2018","6.285","6.315","6.315","6.285","1.10M","-0.48%"
"08/27/2018","6.315","6.290","6.320","6.290","871.27K","0.32%"
"08/24/2018","6.295","6.295","6.300","6.295","730.85K","0.08%"
"08/23/2018","6.290","6.295","6.300","6.290","582.43K","0.00%"
"08/22/2018","6.290","6.290","6.325","6.285","1.08M","0.00%"
"08/21/2018","6.290","6.285","6.300","6.285","791.04K","-0.08%"
"08/20/2018","6.295","6.295","6.305","6.290","851.70K","0.00%"
"08/17/2018","6.295","6.285","6.305","6.285","1.15M","0.00%"
"08/16/2018","6.295","6.295","6.300","6.280","1.28M","0.24%"
"08/15/2018","6.280","6.290","6.300","6.280","1.21M","-0.08%"
"08/14/2018","6.285","6.285","6.305","6.280","1.13M","0.08%"
"08/13/2018","6.280","6.300","6.305","6.280","1.05M","-0.16%"
"08/10/2018","6.290","6.285","6.305","6.275","1.27M","-0.08%"
"08/09/2018","6.295","6.295","6.315","6.280","1.19M","0.24%"
"08/08/2018","6.280","6.275","6.295","6.270","1.15M","0.08%"
"08/07/2018","6.275","6.280","6.295","6.275","852.26K","0.00%"
"08/06/2018","6.275","6.305","6.310","6.275","1.21M","-0.08%"
"08/03/2018","6.280","6.295","6.345","6.275","1.92M","0.08%"
"08/02/2018","6.275","6.275","6.290","6.270","2.04M","0.08%"
"08/01/2018","6.270","6.285","6.300","6.265","3.26M","-0.24%"
"07/31/2018","6.285","6.320","6.320","6.280","2.27M","-0.55%"
"07/30/2018","6.320","6.345","6.410","6.270","2.88M","-6.37%"
"07/27/2018","6.750","6.300","6.820","6.300","10.16M","8.87%"
"07/26/2018","6.200","6.215","6.230","6.185","2.58M","-0.32%"
"07/25/2018","6.220","6.235","6.245","6.175","1.93M","-1.66%"
"07/24/2018","6.325","6.330","6.350","6.320","1.08M","0.00%"
"07/23/2018","6.325","6.345","6.365","6.315","2.45M","-0.32%"
"07/20/2018","6.345","6.340","6.365","6.330","1.10M","0.16%"
"07/19/2018","6.335","6.345","6.365","6.330","1.70M","-0.08%"
"07/18/2018","6.340","6.365","6.370","6.335","969.78K","-0.08%"
"07/17/2018","6.345","6.360","6.380","6.345","3.60M","-0.31%"
"07/16/2018","6.365","6.375","6.390","6.365","1.00M","-0.16%"
"07/13/2018","6.375","6.390","6.390","6.375","714.05K","-0.23%"
"07/12/2018","6.390","6.340","6.390","6.335","1.28M","0.95%"
"07/11/2018","6.330","6.350","6.400","6.330","3.06M","-0.31%"
"07/10/2018","6.350","6.350","6.355","6.330","1.76M","0.24%"
"07/09/2018","6.335","6.340","6.380","6.325","995.03K","0.08%"
"07/06/2018","6.330","6.315","6.335","6.290","2.83M","0.32%"
"07/05/2018","6.310","6.305","6.340","6.305","891.88K","0.08%"
"07/04/2018","6.305","6.290","6.325","6.275","846.24K","0.24%"
"07/03/2018","6.290","6.315","6.345","6.290","1.70M","-0.32%"
"07/02/2018","6.310","6.315","6.350","6.290","1.30M","-0.32%"
"06/29/2018","6.330","6.350","6.355","6.315","856.29K","0.00%"
"06/28/2018","6.330","6.315","6.345","6.315","2.41M","0.24%"
"06/27/2018","6.315","6.340","6.365","6.300","2.17M","-0.39%"
"06/26/2018","6.340","6.355","6.355","6.340","1.47M","0.00%"
"06/25/2018","6.340","6.360","6.370","6.340","3.02M","-0.31%"
"06/22/2018","6.360","6.370","6.390","6.360","2.05M","-0.24%"
"06/21/2018","6.375","6.390","6.390","6.355","1.24M","-0.23%"
"06/20/2018","6.390","6.390","6.400","6.380","1.07M","0.00%"
"06/19/2018","6.390","6.350","6.395","6.350","1.50M","0.55%"
"06/18/2018","6.355","6.360","6.390","6.355","3.80M","-0.24%"
"06/15/2018","6.370","6.370","6.380","6.345","1.77M","0.24%"
"06/14/2018","6.355","6.365","6.395","6.335","4.02M","-0.24%"
"06/13/2018","6.370","6.360","6.400","6.345","1.86M","0.08%"
"06/12/2018","6.365","6.355","6.390","6.350","5.50M","0.08%"
"06/11/2018","6.360","6.360","6.375","6.340","1.03M","0.08%"
"06/08/2018","6.355","6.325","6.370","6.300","37.98M","0.16%"
"06/07/2018","6.345","6.375","6.380","6.320","2.35M","0.08%"
"06/06/2018","6.340","6.400","6.415","6.315","3.99M","-3.06%"
"06/05/2018","6.540","6.590","6.700","6.540","1.18M","-0.61%"
"06/04/2018","6.580","6.585","6.650","6.555","1.43M","0.30%"
"06/01/2018","6.560","6.445","6.570","6.445","28.53M","2.34%"
"05/31/2018","6.410","6.495","6.495","6.330","1.39M","0.79%"
"05/30/2018","6.360","6.405","6.480","6.320","1.15M","-0.55%"
"05/29/2018","6.395","6.475","6.500","6.330","1.07M","-1.62%"
"05/28/2018","6.500","6.370","6.500","6.355","899.67K","2.36%"
"05/25/2018","6.350","6.330","6.395","6.330","1.44M","0.16%"
"05/24/2018","6.340","6.325","6.440","6.260","1.28M","0.63%"
"05/23/2018","6.300","6.300","6.405","6.210","5.56M","-0.79%"
"05/22/2018","6.350","6.345","6.365","6.290","2.02M","-0.08%"
"05/21/2018","6.355","6.425","6.450","6.350","415.45K","-0.94%"
"05/18/2018","6.415","6.330","6.415","6.260","1.99M","1.34%"
"05/17/2018","6.330","6.195","6.330","6.165","1.84M","2.59%"
"05/16/2018","6.170","6.080","6.255","6.065","3.93M","0.98%"
"05/15/2018","6.110","6.290","6.290","6.030","3.37M","-2.78%"
"05/14/2018","6.285","6.400","6.400","6.210","1.72M","-1.95%"
"05/11/2018","6.410","6.290","6.410","6.230","1.30M","1.50%"
"05/10/2018","6.315","6.450","6.455","6.070","1.94M","-2.09%"
"05/09/2018","6.450","6.475","6.525","6.400","463.27K","-1.30%"
"05/08/2018","6.535","6.455","6.535","6.355","598.22K","1.55%"
"05/07/2018","6.435","6.430","6.490","6.410","357.95K","0.08%"
"05/04/2018","6.430","6.450","6.470","6.420","456.24K","-0.23%"
"05/03/2018","6.445","6.465","6.515","6.390","714.06K","-0.15%"
"05/02/2018","6.455","6.400","6.515","6.400","594.70K","0.86%"
"04/30/2018","6.400","6.575","6.640","6.395","1.31M","-2.29%"
"04/27/2018","6.550","6.510","6.550","6.440","778.03K","1.08%"
"04/26/2018","6.480","6.450","6.510","6.385","370.22K","0.70%"
"04/25/2018","6.435","6.390","6.455","6.340","1.56M","0.31%"
"04/24/2018","6.415","6.495","6.495","6.360","385.11K","-0.93%"
"04/23/2018","6.475","6.385","6.520","6.385","558.66K","1.73%"
"04/20/2018","6.365","6.360","6.385","6.340","2.05M","0.24%"
"04/19/2018","6.350","6.380","6.410","6.305","505.26K","-0.63%"
"04/18/2018","6.390","6.465","6.490","6.365","421.31K","-0.31%"
"04/17/2018","6.410","6.415","6.460","6.360","423.11K","-0.23%"
"04/16/2018","6.425","6.495","6.495","6.380","861.41K","-0.85%"
"04/13/2018","6.480","6.490","6.550","6.440","343.44K","-0.46%"
"04/12/2018","6.510","6.420","6.530","6.375","407.51K","0.93%"
"04/11/2018","6.450","6.430","6.710","6.405","1.09M","0.47%"
"04/10/2018","6.420","6.410","6.460","6.360","292.01K","0.39%"
"04/09/2018","6.395","6.530","6.595","6.395","886.46K","-1.77%"
"04/06/2018","6.510","6.550","6.560","6.485","687.30K","-0.99%"
"04/05/2018","6.575","6.460","6.605","6.430","836.26K","2.49%"
"04/04/2018","6.415","6.275","6.415","6.260","896.41K","2.80%"
"04/03/2018","6.240","6.365","6.390","6.225","541.09K","-2.27%"
"03/29/2018","6.385","6.325","6.400","6.280","451.43K","1.11%"
"03/28/2018","6.315","6.280","6.380","6.240","571.33K","-0.71%"
"03/27/2018","6.360","6.500","6.500","6.310","642.57K","-1.40%"
"03/26/2018","6.450","6.435","6.500","6.415","651.47K","0.16%"
"03/23/2018","6.440","6.360","6.470","6.295","985.32K","0.86%"
"03/22/2018","6.385","6.485","6.485","6.375","1.32M","-1.77%"
"03/21/2018","6.500","6.515","6.575","6.445","842.73K","0.08%"
"03/20/2018","6.495","6.380","6.545","6.380","1.36M","2.53%"
"03/19/2018","6.335","6.280","6.360","6.210","549.54K","1.04%"
"03/16/2018","6.270","6.350","6.410","6.270","560.85K","-1.42%"
"03/15/2018","6.360","6.410","6.445","6.350","377.34K","-0.55%"
"03/14/2018","6.395","6.365","6.435","6.330","1.61M","0.63%"
"03/13/2018","6.355","6.350","6.580","6.325","1.54M","1.36%"
"03/12/2018","6.270","6.265","6.320","6.190","511.46K","0.80%"
"03/09/2018","6.220","6.165","6.235","6.160","453.59K","0.65%"
"03/08/2018","6.180","6.160","6.195","6.120","459.98K","0.49%"
"03/07/2018","6.150","6.140","6.175","6.090","473.53K","0.16%"
"03/06/2018","6.140","6.085","6.175","6.085","726.75K","1.32%"
"03/05/2018","6.060","6.015","6.100","5.965","508.71K","0.66%"
"03/02/2018","6.020","6.030","6.035","5.945","551.47K","-0.66%"
"03/01/2018","6.060","6.180","6.290","6.010","899.22K","-2.81%"
"02/28/2018","6.235","6.195","6.285","6.100","542.97K","1.30%"
"02/27/2018","6.155","6.150","6.155","6.095","440.37K","0.16%"
"02/26/2018","6.145","6.180","6.235","6.125","409.01K","0.33%"
"02/23/2018","6.125","6.030","6.140","6.015","399.62K","1.16%"
"02/22/2018","6.055","6.015","6.085","6.015","327.66K","0.00%"
"02/21/2018","6.055","5.970","6.075","5.930","280.31K","1.17%"
"02/20/2018","5.985","6.040","6.075","5.940","1.30M","-0.99%"
"02/19/2018","6.045","6.070","6.115","6.035","403.26K","-0.41%"
"02/16/2018","6.070","6.035","6.100","6.025","534.41K","0.83%"
"02/15/2018","6.020","6.200","6.270","6.015","891.29K","-2.59%"
"02/14/2018","6.180","6.055","6.190","6.045","613.05K","2.40%"
"02/13/2018","6.035","6.070","6.130","5.985","715.07K","-0.41%"
"02/12/2018","6.060","5.880","6.140","5.875","1.20M","3.50%"
"02/09/2018","5.855","5.780","5.915","5.735","711.45K","1.04%"
"02/08/2018","5.795","5.880","5.925","5.760","665.00K","-1.61%"
"02/07/2018","5.890","5.895","5.900","5.795","486.61K","0.34%"
"02/06/2018","5.870","5.850","5.895","5.510","954.61K","-1.18%"
"02/05/2018","5.940","6.050","6.060","5.920","780.19K","-3.57%"
"02/02/2018","6.160","6.250","6.260","6.155","831.79K","-0.48%"
"02/01/2018","6.190","6.140","6.230","6.130","812.76K","0.98%"
"01/31/2018","6.130","6.100","6.155","6.045","600.76K","0.66%"
"01/30/2018","6.090","6.150","6.175","6.060","497.70K","-0.65%"
"01/29/2018","6.130","6.120","6.185","6.090","480.24K","0.16%"
"01/26/2018","6.120","6.170","6.195","6.100","508.93K","-0.16%"
"01/25/2018","6.130","6.130","6.160","6.085","449.46K","0.49%"
"01/24/2018","6.100","6.185","6.210","6.085","365.39K","-0.97%"
"01/23/2018","6.160","6.180","6.200","6.110","452.33K","0.33%"
"01/22/2018","6.140","6.150","6.180","6.085","457.98K","-0.24%"
"01/19/2018","6.155","6.070","6.180","6.025","900.67K","1.40%"
"01/18/2018","6.070","6.165","6.175","6.025","310.42K","-0.49%"
"01/17/2018","6.100","6.030","6.130","5.955","1.30M","0.49%"
"01/16/2018","6.070","6.130","6.150","6.045","539.21K","-0.65%"
"01/15/2018","6.110","6.145","6.190","6.070","514.72K","-0.33%"
"01/12/2018","6.130","6.380","6.430","6.090","1.86M","-2.08%"
"01/11/2018","6.260","6.080","6.315","5.930","3.18M","2.37%"
"01/10/2018","6.115","6.060","6.190","5.945","976.93K","1.83%"
"01/09/2018","6.005","6.000","6.050","5.950","648.60K","0.08%"
"01/08/2018","6.000","6.090","6.095","5.915","579.72K","0.08%"
"01/05/2018","5.995","6.050","6.075","5.960","679.25K","-0.91%"
"01/04/2018","6.050","5.950","6.090","5.950","386.45K","0.83%"
"01/03/2018","6.000","5.940","6.210","5.820","426.83K","1.61%"
"01/02/2018","5.905","6.000","6.000","5.820","415.24K","-1.58%"
"12/29/2017","6.000","5.905","6.000","5.860","368.24K","1.61%"
"12/28/2017","5.905","5.890","5.965","5.865","257.01K","-0.59%"
"12/27/2017","5.940","5.890","6.000","5.810","360.05K","0.34%"
"12/22/2017","5.920","5.910","5.945","5.825","156.03K","-0.50%"
"12/21/2017","5.950","5.800","5.975","5.800","204.15K","0.51%"
"12/20/2017","5.920","5.835","5.965","5.765","418.15K","-0.25%"
"12/19/2017","5.935","6.050","6.055","5.910","479.44K","-1.90%"
"12/18/2017","6.050","6.005","6.050","5.980","335.84K","0.83%"
"12/15/2017","6.000","5.965","6.045","5.915","460.56K","0.76%"
"12/14/2017","5.955","6.075","6.085","5.895","497.64K","-2.06%"
"12/13/2017","6.080","6.080","6.130","6.030","358.82K","-0.08%"
"12/12/2017","6.085","6.045","6.115","6.020","492.14K","0.91%"
"12/11/2017","6.030","6.180","6.205","5.980","842.63K","-2.51%"
"12/08/2017","6.185","6.200","6.255","6.150","331.62K","0.16%"
"12/07/2017","6.175","6.140","6.215","6.115","400.21K","0.32%"
"12/06/2017","6.155","6.150","6.180","6.080","1.58M","0.24%"
"12/05/2017","6.140","6.080","6.170","6.030","541.71K","0.33%"
"12/04/2017","6.120","6.060","6.200","5.980","393.74K","1.41%"
"12/01/2017","6.035","6.175","6.200","6.015","611.49K","-2.27%"
"11/30/2017","6.175","6.115","6.200","6.110","649.25K","0.41%"
"11/29/2017","6.150","6.030","6.180","6.015","1.20M","2.07%"
"11/28/2017","6.025","5.970","6.090","5.890","972.71K","1.26%"
"11/27/2017","5.950","5.740","5.980","5.740","1.60M","3.57%"
"11/24/2017","5.745","5.980","5.980","5.735","1.86M","-3.93%"
"11/23/2017","5.980","5.845","5.995","5.835","1.84M","1.36%"
"11/22/2017","5.900","5.900","6.045","5.770","2.56M","1.03%"
"11/21/2017","5.840","5.690","6.025","5.650","5.05M","4.47%"
"11/20/2017","5.590","5.900","5.985","5.500","4.38M","11.80%"
"11/17/2017","5.000","4.990","5.055","4.940","518.10K","-0.50%"
"11/16/2017","5.025","5.165","5.165","4.840","1.75M","2.24%"
"11/15/2017","4.915","4.930","4.930","4.795","957.70K","0.72%"
"11/14/2017","4.880","4.970","4.985","4.825","538.73K","-2.98%"
"11/13/2017","5.030","4.925","5.070","4.885","2.31M","2.86%"
"11/10/2017","4.890","4.995","4.995","4.855","732.92K","-0.51%"
"11/09/2017","4.915","5.085","5.095","4.905","723.23K","-4.00%"
"11/08/2017","5.120","5.180","5.180","5.070","1.24M","-1.25%"
"11/07/2017","5.185","5.450","5.500","5.185","1.53M","-6.49%"
"11/06/2017","5.545","5.530","5.550","5.460","277.36K","0.45%"
"11/03/2017","5.520","5.530","5.535","5.410","609.71K","0.73%"
"11/02/2017","5.480","5.445","5.540","5.440","577.37K","0.09%"
"11/01/2017","5.475","5.435","5.490","5.430","230.63K","0.83%"
"10/31/2017","5.430","5.450","5.490","5.430","408.72K","0.09%"
"10/30/2017","5.425","5.410","5.445","5.340","525.72K","1.88%"
"10/27/2017","5.325","5.400","5.430","5.305","516.51K","-1.84%"
"10/26/2017","5.425","5.270","5.565","5.240","1.88M","2.46%"
"10/25/2017","5.295","5.180","5.380","5.180","981.77K","2.12%"
"10/24/2017","5.185","5.260","5.310","5.185","1.19M","-1.89%"
"10/23/2017","5.285","5.210","5.285","5.175","775.32K","0.96%"
"10/20/2017","5.235","5.220","5.375","5.205","1.34M","-1.13%"
"10/19/2017","5.295","5.405","5.405","5.120","2.42M","-1.94%"
"10/18/2017","5.400","5.435","5.450","5.400","601.69K","-1.01%"
"10/17/2017","5.455","5.485","5.550","5.420","673.19K","-1.62%"
"10/16/2017","5.545","5.565","5.585","5.535","529.79K","-0.89%"
"10/13/2017","5.595","5.580","5.630","5.550","451.88K","0.00%"
"10/12/2017","5.595","5.630","5.655","5.595","287.86K","-0.44%"
"10/11/2017","5.620","5.640","5.655","5.585","503.56K","0.18%"
"10/10/2017","5.610","5.620","5.620","5.580","555.29K","0.09%"
"10/09/2017","5.605","5.565","5.630","5.565","739.69K","0.90%"
"10/06/2017","5.555","5.520","5.605","5.475","718.35K","1.09%"
"10/05/2017","5.495","5.415","5.565","5.410","715.92K","0.73%"
"10/04/2017","5.455","5.530","5.550","5.445","1.27M","-1.53%"
"10/03/2017","5.540","5.630","5.645","5.535","590.65K","-1.77%"
"10/02/2017","5.640","5.600","5.710","5.600","836.41K","-0.53%"
"09/29/2017","5.670","5.680","5.710","5.625","1.13M","0.35%"
"09/28/2017","5.650","5.785","5.845","5.650","968.66K","-2.67%"
"09/27/2017","5.805","5.745","5.875","5.695","748.43K","1.49%"
"09/26/2017","5.720","5.725","5.800","5.720","374.97K","0.35%"
"09/25/2017","5.700","5.785","5.815","5.700","426.36K","-1.98%"
"09/22/2017","5.815","5.735","5.840","5.735","326.66K","0.95%"
"09/21/2017","5.760","5.800","5.875","5.690","567.55K","-0.17%"
"09/20/2017","5.770","5.745","5.800","5.700","1.40M","0.35%"
"09/19/2017","5.750","5.730","5.830","5.730","363.76K","-0.26%"
"09/18/2017","5.765","5.735","5.795","5.735","501.34K","0.52%"
"09/15/2017","5.735","5.725","5.755","5.690","684.37K","-0.26%"
"09/14/2017","5.750","5.760","5.805","5.715","462.61K","-0.61%"
"09/13/2017","5.785","5.900","5.900","5.735","688.24K","-1.78%"
"09/12/2017","5.890","5.795","6.030","5.795","1.57M","1.73%"
"09/11/2017","5.790","5.690","5.790","5.675","836.59K","2.21%"
"09/08/2017","5.665","5.570","5.665","5.570","514.51K","0.89%"
"09/07/2017","5.615","5.585","5.635","5.575","518.03K","-0.18%"
"09/06/2017","5.625","5.625","5.780","5.550","3.21M","2.27%"
"09/05/2017","5.500","5.490","5.555","5.460","511.30K","0.00%"
"09/04/2017","5.500","5.500","5.510","5.470","191.55K","-0.63%"
"09/01/2017","5.535","5.470","5.560","5.470","428.39K","1.19%"
"08/31/2017","5.470","5.390","5.485","5.355","552.59K","2.05%"
"08/30/2017","5.360","5.400","5.400","5.345","199.12K","0.19%"
"08/29/2017","5.350","5.300","5.355","5.240","561.71K","0.19%"
"08/28/2017","5.340","5.375","5.375","5.310","203.33K","-0.28%"
"08/25/2017","5.355","5.360","5.405","5.285","1.16M","0.00%"
"08/24/2017","5.355","5.415","5.420","5.310","498.75K","-0.46%"
"08/23/2017","5.380","5.460","5.460","5.380","330.87K","-1.19%"
"08/22/2017","5.445","5.435","5.470","5.355","585.77K","0.93%"
"08/21/2017","5.395","5.315","5.405","5.315","707.74K","1.60%"
"08/18/2017","5.310","5.405","5.415","5.290","2.01M","-3.80%"
"08/17/2017","5.520","5.585","5.620","5.515","877.88K","-1.78%"
"08/16/2017","5.620","5.570","5.645","5.570","546.99K","1.17%"
"08/15/2017","5.555","5.565","5.600","5.535","373.88K","0.36%"
"08/14/2017","5.535","5.450","5.565","5.450","412.19K","2.22%"
"08/11/2017","5.415","5.360","5.435","5.310","917.94K","-0.46%"
"08/10/2017","5.440","5.610","5.635","5.400","1.63M","-3.55%"
"08/09/2017","5.640","5.710","5.765","5.575","1.01M","-2.34%"
"08/08/2017","5.775","5.800","5.840","5.775","478.03K","-0.26%"
"08/07/2017","5.790","5.760","5.800","5.750","680.65K","0.70%"
"08/04/2017","5.750","5.645","5.760","5.635","637.16K","1.77%"
"08/03/2017","5.650","5.685","5.710","5.585","804.61K","-0.26%"
"08/02/2017","5.665","5.625","5.720","5.625","761.80K","0.44%"
"08/01/2017","5.640","5.635","5.720","5.605","572.33K","0.18%"
"07/31/2017","5.630","5.590","5.680","5.590","785.29K","-0.27%"
"07/28/2017","5.645","5.660","5.695","5.575","771.80K","-0.96%"
"07/27/2017","5.700","5.600","5.700","5.565","1.39M","2.52%"
"07/26/2017","5.560","5.600","5.650","5.405","1.42M","0.18%"
"07/25/2017","5.550","5.400","5.635","5.400","1.21M","2.21%"
"07/24/2017","5.430","5.425","5.470","5.380","406.24K","0.56%"
"07/21/2017","5.400","5.450","5.450","5.345","879.21K","-0.55%"
"07/20/2017","5.430","5.650","5.650","5.360","1.50M","-3.64%"
"07/19/2017","5.635","5.585","5.635","5.510","621.84K","1.53%"
"07/18/2017","5.550","5.430","5.590","5.415","1.51M","1.93%"
"07/17/2017","5.445","5.410","5.465","5.350","347.71K","0.37%"
