"Date","Price","Open","High","Low","Change %"
"12/30/2010","0.117","0.117","0.117","0.117","-11.36%"
"12/29/2010","0.132","0.132","0.132","0.132","-10.20%"
"12/28/2010","0.147","0.147","0.147","0.147","9.70%"
"12/27/2010","0.134","0.134","0.134","0.134","-2.19%"
"12/24/2010","0.137","0.137","0.000","0.000","-2.14%"
"12/23/2010","0.140","0.140","0.140","0.140","2.19%"
"12/22/2010","0.137","0.137","0.137","0.137","-3.52%"
"12/21/2010","0.142","0.142","0.142","0.142","33.96%"
"12/20/2010","0.106","0.106","0.106","0.106","-2.75%"
"12/17/2010","0.109","0.109","0.109","0.109","-17.42%"
"12/16/2010","0.132","0.132","0.132","0.132","-8.97%"
"12/15/2010","0.145","0.145","0.145","0.145","0.00%"
"12/14/2010","0.145","0.145","0.145","0.145","14.17%"
"12/13/2010","0.127","0.127","0.127","0.127","4.10%"
"12/10/2010","0.122","0.122","0.122","0.122","-14.08%"
"12/09/2010","0.142","0.142","0.142","0.142","0.00%"
"12/08/2010","0.142","0.142","0.142","0.142","-3.40%"
"12/07/2010","0.147","0.147","0.147","0.147","13.95%"
"12/06/2010","0.129","0.129","0.129","0.129","-7.86%"
"12/03/2010","0.140","0.140","0.140","0.140","-7.89%"
"12/02/2010","0.152","0.152","0.152","0.152","-7.88%"
"12/01/2010","0.165","0.165","0.165","0.165","-1.20%"
"11/30/2010","0.167","0.167","0.167","0.167","3.09%"
"11/29/2010","0.162","0.162","0.162","0.162","1.25%"
"11/26/2010","0.160","0.160","0.160","0.160","-12.57%"
"11/24/2010","0.183","0.183","0.183","0.183","20.39%"
"11/23/2010","0.152","0.152","0.152","0.152","15.15%"
"11/22/2010","0.132","0.132","0.132","0.132","-3.65%"
"11/19/2010","0.137","0.137","0.137","0.137","-2.14%"
"11/18/2010","0.140","0.140","0.140","0.140","-1.41%"
"11/17/2010","0.142","0.142","0.142","0.142","0.00%"
"11/16/2010","0.142","0.142","0.142","0.142","5.97%"
"11/15/2010","0.134","0.134","0.134","0.134","1.52%"
"11/12/2010","0.132","0.132","0.132","0.132","0.00%"
"11/11/2010","0.132","0.132","0.132","0.132","0.00%"
"11/10/2010","0.132","0.132","0.132","0.132","0.00%"
"11/09/2010","0.132","0.132","0.132","0.132","6.45%"
"11/08/2010","0.124","0.124","0.124","0.124","1.64%"
"11/05/2010","0.122","0.122","0.122","0.122","0.00%"
"11/04/2010","0.122","0.122","0.122","0.122","-3.94%"
"11/03/2010","0.127","0.127","0.127","0.127","-3.79%"
"11/02/2010","0.132","0.132","0.132","0.132","15.79%"
"11/01/2010","0.114","0.114","0.114","0.114","-4.20%"
"10/29/2010","0.119","0.119","0.119","0.119","-9.85%"
"10/28/2010","0.132","0.132","0.132","0.132","-3.65%"
"10/27/2010","0.137","0.137","0.137","0.137","0.00%"
"10/26/2010","0.137","0.137","0.137","0.137","12.30%"
"10/25/2010","0.122","0.122","0.122","0.122","-3.94%"
"10/22/2010","0.127","0.127","0.127","0.127","-1.55%"
"10/21/2010","0.129","0.129","0.129","0.129","-7.86%"
"10/20/2010","0.140","0.140","0.140","0.140","-1.41%"
"10/19/2010","0.142","0.142","0.142","0.142","0.00%"
"10/18/2010","0.142","0.142","0.142","0.142","0.00%"
"10/15/2010","0.142","0.142","0.142","0.142","0.00%"
"10/14/2010","0.142","0.142","0.142","0.142","3.65%"
"10/13/2010","0.137","0.137","0.137","0.137","12.30%"
"10/12/2010","0.122","0.122","0.122","0.122","0.00%"
"10/08/2010","0.122","0.122","0.122","0.122","0.00%"
"10/07/2010","0.122","0.122","0.122","0.122","0.00%"
"10/06/2010","0.122","0.122","0.122","0.122","2.52%"
"10/05/2010","0.119","0.119","0.119","0.119","-23.23%"
"10/04/2010","0.155","0.155","0.155","0.155","-1.27%"
"10/01/2010","0.157","0.157","0.157","0.157","-3.09%"
"09/30/2010","0.162","0.162","0.162","0.162","0.00%"
"09/29/2010","0.162","0.162","0.162","0.162","3.18%"
"09/28/2010","0.157","0.157","0.157","0.157","14.60%"
"09/27/2010","0.137","0.137","0.137","0.137","-6.80%"
"09/24/2010","0.147","0.147","0.147","0.147","-6.37%"
"09/23/2010","0.157","0.157","0.157","0.157","-1.87%"
"09/22/2010","0.160","0.160","0.160","0.160","-1.23%"
"09/21/2010","0.162","0.162","0.162","0.162","3.18%"
"09/20/2010","0.157","0.157","0.157","0.157","1.29%"
"09/17/2010","0.155","0.155","0.155","0.155","-1.27%"
"09/16/2010","0.157","0.157","0.157","0.157","-1.87%"
"09/15/2010","0.160","0.160","0.160","0.160","5.26%"
"09/14/2010","0.152","0.152","0.152","0.152","4.83%"
"09/13/2010","0.145","0.145","0.145","0.145","3.57%"
"09/10/2010","0.140","0.140","0.140","0.140","-1.41%"
"09/09/2010","0.142","0.142","0.142","0.142","3.65%"
"09/08/2010","0.137","0.137","0.137","0.137","3.79%"
"09/07/2010","0.132","0.132","0.132","0.132","0.00%"
"09/03/2010","0.132","0.132","0.132","0.132","-1.49%"
"09/02/2010","0.134","0.134","0.134","0.134","-2.19%"
"09/01/2010","0.137","0.137","0.137","0.137","-3.52%"
"08/31/2010","0.142","0.142","0.142","0.142","3.65%"
"08/30/2010","0.137","0.137","0.137","0.137","-6.80%"
"08/27/2010","0.147","0.147","0.147","0.147","-3.29%"
"08/26/2010","0.152","0.152","0.152","0.152","-3.18%"
"08/25/2010","0.157","0.157","0.157","0.157","-3.09%"
"08/24/2010","0.162","0.162","0.162","0.162","3.18%"
"08/23/2010","0.157","0.157","0.157","0.157","3.29%"
"08/20/2010","0.152","0.152","0.152","0.152","0.00%"
"08/19/2010","0.152","0.152","0.152","0.152","-3.18%"
"08/18/2010","0.157","0.157","0.157","0.157","-3.09%"
"08/17/2010","0.162","0.162","0.162","0.162","3.18%"
"08/16/2010","0.157","0.157","0.157","0.157","1.29%"
"08/13/2010","0.155","0.155","0.155","0.155","0.00%"
"08/12/2010","0.155","0.155","0.155","0.155","1.97%"
"08/11/2010","0.152","0.152","0.152","0.152","-3.18%"
"08/10/2010","0.157","0.157","0.157","0.157","8.28%"
"08/09/2010","0.145","0.145","0.145","0.145","0.00%"
"08/06/2010","0.145","0.145","0.145","0.145","-3.33%"
"08/05/2010","0.150","0.150","0.150","0.150","-3.23%"
"08/04/2010","0.155","0.155","0.155","0.155","-3.12%"
"08/03/2010","0.160","0.160","0.160","0.160","8.84%"
"08/02/2010","0.147","0.147","0.147","0.147","0.00%"
"07/30/2010","0.147","0.147","0.147","0.147","-3.29%"
"07/29/2010","0.152","0.152","0.152","0.152","-1.94%"
"07/28/2010","0.155","0.155","0.155","0.155","-1.27%"
"07/27/2010","0.157","0.157","0.157","0.157","1.29%"
"07/26/2010","0.155","0.155","0.155","0.155","1.97%"
"07/23/2010","0.152","0.152","0.152","0.152","0.00%"
"07/22/2010","0.152","0.152","0.152","0.152","-3.18%"
"07/21/2010","0.157","0.157","0.157","0.157","0.00%"
"07/20/2010","0.157","0.157","0.157","0.157","3.29%"
"07/19/2010","0.152","0.152","0.152","0.152","0.00%"
"07/16/2010","0.152","0.152","0.152","0.152","0.00%"
"07/15/2010","0.152","0.152","0.152","0.152","0.00%"
"07/14/2010","0.152","0.152","0.152","0.152","-3.18%"
"07/13/2010","0.157","0.157","0.157","0.157","3.29%"
"07/12/2010","0.152","0.152","0.152","0.152","0.00%"
"07/09/2010","0.152","0.152","0.152","0.152","0.00%"
"07/08/2010","0.152","0.152","0.152","0.152","-7.88%"
"07/07/2010","0.165","0.165","0.165","0.165","-1.20%"
"07/06/2010","0.167","0.167","0.167","0.167","-1.76%"
"07/02/2010","0.170","0.170","0.170","0.170","-1.16%"
"07/01/2010","0.172","0.172","0.172","0.172","-2.82%"
"06/30/2010","0.177","0.177","0.177","0.177","5.99%"
"06/29/2010","0.167","0.167","0.167","0.167","17.61%"
"06/28/2010","0.142","0.142","0.142","0.142","5.97%"
"06/25/2010","0.134","0.134","0.134","0.134","3.88%"
"06/24/2010","0.129","0.129","0.129","0.129","0.00%"
"06/23/2010","0.129","0.129","0.129","0.129","-2.27%"
"06/22/2010","0.132","0.132","0.132","0.132","15.79%"
"06/21/2010","0.114","0.114","0.114","0.114","12.87%"
"06/18/2010","0.101","0.101","0.101","0.101","5.21%"
"06/17/2010","0.096","0.096","0.096","0.096","0.00%"
"06/16/2010","0.096","0.096","0.096","0.096","7.87%"
"06/15/2010","0.089","0.089","0.089","0.089","45.90%"
"06/14/2010","0.061","0.061","0.061","0.061","-22.78%"
"06/11/2010","0.079","0.079","0.079","0.079","-11.24%"
"06/10/2010","0.089","0.089","0.089","0.089","-10.10%"
"06/09/2010","0.099","0.099","0.099","0.099","-16.81%"
"06/08/2010","0.119","0.119","0.119","0.119","1.71%"
"06/07/2010","0.117","0.117","0.117","0.117","-9.30%"
"06/04/2010","0.129","0.129","0.129","0.129","-11.03%"
"06/03/2010","0.145","0.145","0.145","0.145","-4.61%"
"06/02/2010","0.152","0.152","0.152","0.152","0.00%"
"06/01/2010","0.152","0.152","0.152","0.152","-6.17%"
"05/28/2010","0.162","0.162","0.162","0.162","-2.99%"
"05/27/2010","0.167","0.167","0.167","0.167","0.00%"
"05/26/2010","0.167","0.167","0.167","0.167","0.00%"
"05/25/2010","0.167","0.167","0.167","0.167","6.37%"
"05/24/2010","0.157","0.157","0.157","0.157","-3.09%"
"05/21/2010","0.162","0.162","0.162","0.162","0.00%"
"05/20/2010","0.162","0.162","0.162","0.162","-4.71%"
"05/19/2010","0.170","0.170","0.170","0.170","-1.16%"
"05/18/2010","0.172","0.172","0.172","0.172","9.55%"
"05/17/2010","0.157","0.157","0.157","0.157","3.29%"
"05/14/2010","0.152","0.152","0.152","0.152","-6.17%"
"05/13/2010","0.162","0.162","0.162","0.162","3.18%"
"05/12/2010","0.157","0.157","0.157","0.157","0.00%"
"05/11/2010","0.157","0.157","0.157","0.157","3.29%"
"05/10/2010","0.152","0.152","0.152","0.152","19.69%"
"05/07/2010","0.127","0.127","0.127","0.127","11.40%"
"05/06/2010","0.114","0.114","0.114","0.114","-26.45%"
"05/05/2010","0.155","0.155","0.155","0.155","-8.82%"
"05/04/2010","0.170","0.170","0.170","0.170","1.80%"
"05/03/2010","0.167","0.167","0.167","0.167","1.21%"
"04/30/2010","0.165","0.165","0.165","0.165","-1.20%"
"04/29/2010","0.167","0.167","0.167","0.167","3.09%"
"04/28/2010","0.162","0.162","0.162","0.162","6.58%"
"04/27/2010","0.152","0.152","0.152","0.152","-3.18%"
"04/26/2010","0.157","0.157","0.157","0.157","0.00%"
"04/23/2010","0.157","0.157","0.157","0.157","0.00%"
"04/22/2010","0.157","0.157","0.157","0.157","1.29%"
"04/21/2010","0.155","0.155","0.155","0.155","1.97%"
"04/20/2010","0.152","0.152","0.152","0.152","0.00%"
"04/19/2010","0.152","0.152","0.152","0.152","-3.18%"
"04/16/2010","0.157","0.157","0.157","0.157","-1.87%"
"04/15/2010","0.160","0.160","0.160","0.160","0.00%"
"04/14/2010","0.160","0.160","0.160","0.160","1.91%"
"04/13/2010","0.157","0.157","0.157","0.157","10.56%"
"04/12/2010","0.142","0.142","0.142","0.142","-9.55%"
"04/09/2010","0.157","0.157","0.157","0.157","-3.09%"
"04/08/2010","0.162","0.162","0.162","0.162","-2.99%"
"04/07/2010","0.167","0.167","0.167","0.167","-2.91%"
"04/06/2010","0.172","0.172","0.172","0.172","2.99%"
"04/05/2010","0.167","0.167","0.167","0.167","0.00%"
"04/02/2010","0.167","0.167","0.167","0.167","3.09%"
"04/01/2010","0.162","0.162","0.162","0.162","3.18%"
"03/31/2010","0.157","0.157","0.157","0.157","1.29%"
"03/30/2010","0.155","0.155","0.155","0.155","17.42%"
"03/29/2010","0.132","0.132","0.132","0.132","-5.71%"
"03/26/2010","0.140","0.140","0.140","0.140","2.19%"
"03/25/2010","0.137","0.137","0.137","0.137","-3.52%"
"03/24/2010","0.142","0.142","0.142","0.142","3.65%"
"03/23/2010","0.137","0.137","0.137","0.137","-3.52%"
"03/22/2010","0.142","0.142","0.142","0.142","-9.55%"
"03/19/2010","0.157","0.157","0.157","0.157","1.29%"
"03/18/2010","0.155","0.155","0.155","0.155","0.00%"
"03/17/2010","0.155","0.155","0.155","0.155","-4.32%"
"03/16/2010","0.162","0.162","0.162","0.162","6.58%"
"03/15/2010","0.152","0.152","0.152","0.152","1.33%"
"03/12/2010","0.150","0.150","0.150","0.150","-1.32%"
"03/11/2010","0.152","0.152","0.152","0.152","0.00%"
"03/10/2010","0.152","0.152","0.152","0.152","-3.18%"
"03/09/2010","0.157","0.157","0.157","0.157","3.29%"
"03/08/2010","0.152","0.152","0.152","0.152","0.00%"
"03/05/2010","0.152","0.152","0.152","0.152","7.04%"
"03/04/2010","0.142","0.142","0.142","0.142","0.00%"
"03/03/2010","0.142","0.142","0.142","0.142","7.58%"
"03/02/2010","0.132","0.132","0.132","0.132","3.94%"
"03/01/2010","0.127","0.127","0.127","0.127","2.42%"
"02/26/2010","0.124","0.124","0.124","0.124","1.64%"
"02/25/2010","0.122","0.122","0.122","0.122","4.27%"
"02/24/2010","0.117","0.117","0.117","0.117","0.00%"
"02/23/2010","0.117","0.117","0.117","0.117","24.47%"
"02/22/2010","0.094","0.094","0.094","0.094","-11.32%"
"02/19/2010","0.106","0.106","0.106","0.106","4.95%"
"02/18/2010","0.101","0.101","0.101","0.101","2.02%"
"02/17/2010","0.099","0.099","0.099","0.099","5.32%"
"02/16/2010","0.094","0.094","0.094","0.094","-2.08%"
"02/12/2010","0.096","0.096","0.096","0.096","-4.95%"
"02/11/2010","0.101","0.101","0.101","0.101","-4.72%"
"02/10/2010","0.106","0.106","0.106","0.106","-2.75%"
"02/09/2010","0.109","0.109","0.109","0.109","10.10%"
"02/08/2010","0.099","0.099","0.099","0.099","5.32%"
"02/05/2010","0.094","0.094","0.094","0.094","3.30%"
"02/04/2010","0.091","0.091","0.091","0.091","-9.90%"
"02/03/2010","0.101","0.101","0.101","0.101","2.02%"
"02/02/2010","0.099","0.099","0.099","0.099","8.79%"
"02/01/2010","0.091","0.091","0.091","0.091","19.74%"
"01/29/2010","0.076","0.076","0.076","0.076","-3.80%"
"01/28/2010","0.079","0.079","0.079","0.079","3.95%"
"01/27/2010","0.076","0.076","0.076","0.076","7.04%"
"01/26/2010","0.071","0.071","0.071","0.071","39.22%"
"01/25/2010","0.051","0.051","0.051","0.051","0.00%"
"01/22/2010","0.051","0.051","0.051","0.051","0.00%"
"01/21/2010","0.051","0.051","0.051","0.051","-3.77%"
"01/20/2010","0.053","0.053","0.053","0.053","-8.62%"
"01/19/2010","0.058","0.058","0.058","0.058","-4.92%"
"01/15/2010","0.061","0.061","0.061","0.061","15.09%"
"01/14/2010","0.053","0.053","0.053","0.053","-5.36%"
"01/13/2010","0.056","0.056","0.056","0.056","16.67%"
"01/12/2010","0.048","0.048","0.048","0.048","45.45%"
"01/11/2010","0.033","0.033","0.033","0.033","-35.29%"
"01/08/2010","0.051","0.051","0.051","0.051","-3.77%"
"01/07/2010","0.053","0.053","0.053","0.053","-5.36%"
"01/06/2010","0.056","0.056","0.056","0.056","-15.15%"
"01/05/2010","0.066","0.066","0.066","0.066","4.76%"
"01/04/2010","0.063","0.063","0.063","0.063","3.28%"
"12/31/2009","0.061","0.061","0.061","0.061","41.86%"
"12/30/2009","0.043","0.043","0.043","0.043","-57.43%"
"12/29/2009","0.101","0.101","0.101","0.101","60.32%"
"12/28/2009","0.063","0.063","0.063","0.063","31.25%"
"12/24/2009","0.048","0.048","0.048","0.048","-27.27%"
"12/23/2009","0.066","0.066","0.066","0.066","-13.16%"
"12/22/2009","0.076","0.076","0.076","0.076","49.02%"
"12/21/2009","0.051","0.051","0.051","0.051","10.87%"
"12/18/2009","0.046","0.046","0.046","0.046","6.98%"
"12/17/2009","0.043","0.043","0.043","0.043","4.88%"
"12/16/2009","0.041","0.041","0.041","0.041","-10.87%"
"12/15/2009","0.046","0.046","0.046","0.046","53.33%"
"12/14/2009","0.030","0.030","0.030","0.030","20.00%"
"12/11/2009","0.025","0.025","0.025","0.025","-10.71%"
"12/10/2009","0.028","0.028","0.028","0.028","-15.15%"
"12/09/2009","0.033","0.033","0.033","0.033","32.00%"
"12/08/2009","0.025","0.025","0.025","0.025","8.70%"
"12/07/2009","0.023","0.023","0.023","0.023","-54.90%"
"12/04/2009","0.051","0.051","0.051","0.051","6.25%"
"12/03/2009","0.048","0.048","0.048","0.048","4.35%"
"12/02/2009","0.046","0.046","0.046","0.046","-17.86%"
"12/01/2009","0.056","0.056","0.056","0.056","0.00%"
"11/30/2009","0.056","0.028","0.058","0.025","100.00%"
"11/27/2009","0.028","0.043","0.048","0.025","-39.13%"
"11/25/2009","0.046","0.046","0.066","0.043","0.00%"
"11/24/2009","0.046","0.041","0.086","0.041","84.00%"
"11/23/2009","0.025","0.025","0.025","0.025","25.00%"
"11/20/2009","0.020","0.020","0.020","0.020","0.00%"
"11/19/2009","0.020","0.020","0.020","0.020","-33.33%"
"11/18/2009","0.030","0.030","0.030","0.030","-52.38%"
"11/17/2009","0.063","0.063","0.063","0.063","8.62%"
"11/16/2009","0.058","0.058","0.058","0.058","-7.94%"
"11/13/2009","0.063","0.063","0.063","0.063","0.00%"
"11/12/2009","0.063","0.063","0.063","0.063","-4.55%"
"11/10/2009","0.066","0.066","0.066","0.066","24.53%"
"11/09/2009","0.053","0.053","0.053","0.053","-5.36%"
"11/06/2009","0.056","0.056","0.056","0.056","36.59%"
"11/05/2009","0.041","0.041","0.041","0.041","-19.61%"
"11/04/2009","0.051","0.051","0.051","0.051","-3.77%"
"11/03/2009","0.053","0.053","0.053","0.053","3.92%"
"11/02/2009","0.051","0.051","0.051","0.051","0.00%"
"10/30/2009","0.051","0.051","0.051","0.051","-12.07%"
"10/29/2009","0.058","0.058","0.058","0.058","-18.31%"
"10/28/2009","0.071","0.071","0.071","0.071","-6.58%"
"10/27/2009","0.076","0.076","0.076","0.076","35.71%"
"10/26/2009","0.056","0.056","0.056","0.056","-8.20%"
"10/23/2009","0.061","0.061","0.061","0.061","15.09%"
"10/22/2009","0.053","0.053","0.053","0.053","-25.35%"
"10/21/2009","0.071","0.071","0.071","0.071","-15.48%"
"10/20/2009","0.084","0.084","0.084","0.084","23.53%"
"10/19/2009","0.068","0.068","0.068","0.068","3.03%"
"10/16/2009","0.066","0.066","0.066","0.066","4.76%"
"10/15/2009","0.063","0.063","0.063","0.063","3.28%"
"10/14/2009","0.061","0.061","0.061","0.061","-7.58%"
"10/13/2009","0.066","0.066","0.066","0.066","-7.04%"
"10/09/2009","0.071","0.071","0.071","0.071","7.58%"
"10/08/2009","0.066","0.066","0.066","0.066","-23.26%"
"10/07/2009","0.086","0.086","0.086","0.086","13.16%"
"10/06/2009","0.076","0.076","0.076","0.076","-20.83%"
"10/05/2009","0.096","0.096","0.096","0.096","-3.03%"
"10/02/2009","0.099","0.099","0.099","0.099","-1.98%"
"10/01/2009","0.101","0.101","0.101","0.101","-20.47%"
"09/30/2009","0.127","0.127","0.127","0.127","0.00%"
"09/29/2009","0.127","0.127","0.127","0.127","28.28%"
"09/28/2009","0.099","0.099","0.099","0.099","-1.98%"
"09/25/2009","0.101","0.101","0.101","0.101","5.21%"
"09/24/2009","0.096","0.096","0.096","0.096","-4.95%"
"09/23/2009","0.101","0.101","0.101","0.101","-4.72%"
"09/22/2009","0.106","0.106","0.106","0.106","12.77%"
"09/21/2009","0.094","0.094","0.094","0.094","9.30%"
"09/18/2009","0.086","0.086","0.086","0.086","-13.13%"
"09/17/2009","0.099","0.099","0.099","0.099","-15.38%"
"09/16/2009","0.117","0.117","0.117","0.117","-12.69%"
"09/15/2009","0.134","0.134","0.134","0.134","-2.19%"
"09/14/2009","0.137","0.137","0.137","0.137","-3.52%"
"09/11/2009","0.142","0.142","0.142","0.142","-2.07%"
"09/10/2009","0.145","0.145","0.145","0.145","-1.36%"
"09/09/2009","0.147","0.147","0.147","0.147","9.70%"
"09/08/2009","0.134","0.134","0.134","0.134","-2.19%"
"09/04/2009","0.137","0.137","0.137","0.137","0.00%"
"09/03/2009","0.137","0.137","0.137","0.137","0.00%"
"09/02/2009","0.137","0.137","0.137","0.137","-3.52%"
"09/01/2009","0.142","0.142","0.142","0.142","0.00%"
"08/31/2009","0.142","0.142","0.142","0.142","1.43%"
"08/28/2009","0.140","0.140","0.140","0.140","-4.76%"
"08/27/2009","0.147","0.147","0.147","0.147","-6.37%"
"08/26/2009","0.157","0.157","0.157","0.157","-4.85%"
"08/25/2009","0.165","0.165","0.165","0.165","1.85%"
"08/24/2009","0.162","0.162","0.162","0.162","-2.99%"
"08/21/2009","0.167","0.167","0.167","0.167","1.21%"
"08/20/2009","0.165","0.165","0.165","0.165","-1.20%"
"08/19/2009","0.167","0.167","0.167","0.167","-9.73%"
"08/18/2009","0.185","0.185","0.185","0.185","4.52%"
"08/17/2009","0.177","0.183","0.183","0.172","1.14%"
"08/14/2009","0.175","0.188","0.188","0.172","0.00%"
"08/13/2009","0.175","0.188","0.188","0.172","-4.37%"
"08/12/2009","0.183","0.213","0.213","0.157","-2.66%"
"08/11/2009","0.188","0.025","0.190","0.013","12.57%"
"08/10/2009","0.167","0.167","0.167","0.167","-5.65%"
"08/07/2009","0.177","0.177","0.177","0.177","1.14%"
"08/06/2009","0.175","0.175","0.175","0.175","-4.37%"
"08/05/2009","0.183","0.183","0.183","0.183","-1.08%"
"08/04/2009","0.185","0.185","0.185","0.185","-4.15%"
"08/03/2009","0.193","0.193","0.193","0.193","4.32%"
"07/31/2009","0.185","0.185","0.185","0.185","0.00%"
"07/30/2009","0.185","0.185","0.185","0.185","-8.87%"
"07/29/2009","0.203","0.203","0.203","0.203","2.53%"
"07/28/2009","0.198","0.198","0.198","0.198","2.59%"
"07/27/2009","0.193","0.193","0.193","0.193","2.66%"
"07/24/2009","0.188","0.188","0.188","0.188","0.00%"
"07/23/2009","0.188","0.188","0.188","0.188","0.00%"
"07/22/2009","0.188","0.188","0.188","0.188","0.00%"
"07/21/2009","0.188","0.188","0.188","0.188","9.30%"
"07/20/2009","0.172","0.172","0.172","0.172","0.00%"
"07/17/2009","0.172","0.172","0.172","0.172","0.00%"
"07/16/2009","0.172","0.172","0.172","0.172","-6.01%"
"07/15/2009","0.183","0.183","0.183","0.183","0.00%"
"07/14/2009","0.183","0.183","0.183","0.183","0.00%"
"07/13/2009","0.183","0.183","0.183","0.183","3.39%"
"07/10/2009","0.177","0.177","0.177","0.177","-3.28%"
"07/09/2009","0.183","0.183","0.183","0.183","-1.08%"
"07/08/2009","0.185","0.185","0.185","0.185","-1.60%"
"07/07/2009","0.188","0.188","0.188","0.188","16.05%"
"07/06/2009","0.162","0.162","0.162","0.162","0.00%"
"07/02/2009","0.162","0.162","0.162","0.162","-5.81%"
"07/01/2009","0.172","0.172","0.172","0.172","-10.88%"
"06/30/2009","0.193","0.193","0.193","0.193","5.46%"
"06/29/2009","0.183","0.183","0.183","0.183","-2.66%"
"06/26/2009","0.188","0.188","0.188","0.188","9.30%"
"06/25/2009","0.172","0.172","0.172","0.172","-13.13%"
"06/24/2009","0.198","0.198","0.198","0.198","-3.41%"
"06/23/2009","0.205","0.205","0.205","0.205","6.22%"
"06/22/2009","0.193","0.193","0.193","0.193","7.22%"
"06/19/2009","0.180","0.180","0.180","0.180","1.69%"
"06/18/2009","0.177","0.177","0.177","0.177","2.91%"
"06/17/2009","0.172","0.172","0.172","0.172","-1.71%"
"06/16/2009","0.175","0.175","0.175","0.175","8.02%"
"06/15/2009","0.162","0.162","0.162","0.162","-5.81%"
"06/12/2009","0.172","0.172","0.172","0.172","-2.82%"
"06/11/2009","0.177","0.177","0.177","0.177","0.00%"
"06/10/2009","0.177","0.177","0.177","0.177","-3.28%"
"06/09/2009","0.183","0.183","0.183","0.183","1.67%"
"06/08/2009","0.180","0.180","0.180","0.180","-5.26%"
"06/05/2009","0.190","0.190","0.190","0.190","26.67%"
"06/04/2009","0.150","0.150","0.150","0.150","13.64%"
"06/03/2009","0.132","0.132","0.132","0.132","-1.49%"
"06/02/2009","0.134","0.134","0.134","0.134","35.35%"
"06/01/2009","0.099","0.099","0.099","0.099","-27.74%"
"05/29/2009","0.137","0.137","0.137","0.137","-5.52%"
"05/28/2009","0.145","0.145","0.145","0.145","-10.49%"
"05/27/2009","0.162","0.162","0.162","0.162","-8.47%"
"05/26/2009","0.177","0.177","0.177","0.177","-3.28%"
"05/22/2009","0.183","0.183","0.183","0.183","0.00%"
"05/21/2009","0.183","0.183","0.183","0.183","0.00%"
"05/20/2009","0.183","0.183","0.183","0.183","0.00%"
"05/19/2009","0.183","0.183","0.183","0.183","6.40%"
"05/18/2009","0.172","0.172","0.172","0.172","4.24%"
"05/15/2009","0.165","0.165","0.165","0.165","1.85%"
"05/14/2009","0.162","0.162","0.162","0.162","-8.47%"
"05/13/2009","0.177","0.177","0.177","0.177","-5.85%"
"05/12/2009","0.188","0.188","0.188","0.188","10.59%"
"05/11/2009","0.170","0.170","0.170","0.170","-5.56%"
"05/08/2009","0.180","0.180","0.180","0.180","-4.26%"
"05/07/2009","0.188","0.188","0.188","0.188","0.00%"
"05/06/2009","0.188","0.188","0.188","0.188","-2.59%"
"05/05/2009","0.193","0.193","0.193","0.193","2.66%"
"05/04/2009","0.188","0.188","0.188","0.188","21.29%"
"05/01/2009","0.155","0.155","0.155","0.155","17.42%"
"04/30/2009","0.132","0.132","0.132","0.132","30.69%"
"04/29/2009","0.101","0.101","0.101","0.101","-20.47%"
"04/28/2009","0.127","0.127","0.127","0.127","32.29%"
"04/27/2009","0.096","0.096","0.096","0.096","-9.43%"
"04/24/2009","0.106","0.106","0.106","0.106","0.00%"
"04/23/2009","0.106","0.106","0.106","0.106","-22.63%"
"04/22/2009","0.137","0.137","0.137","0.137","-9.87%"
"04/21/2009","0.152","0.152","0.152","0.152","15.15%"
"04/20/2009","0.132","0.132","0.132","0.132","-7.04%"
"04/17/2009","0.142","0.142","0.142","0.142","3.65%"
"04/16/2009","0.137","0.137","0.137","0.137","-9.87%"
"04/15/2009","0.152","0.152","0.152","0.152","-14.12%"
"04/14/2009","0.177","0.177","0.177","0.177","0.00%"
"04/13/2009","0.177","0.177","0.177","0.177","-5.85%"
"04/09/2009","0.188","0.188","0.188","0.188","2.73%"
"04/08/2009","0.183","0.183","0.183","0.183","-7.58%"
"04/07/2009","0.198","0.198","0.198","0.198","2.59%"
"04/06/2009","0.193","0.193","0.193","0.193","-7.21%"
"04/03/2009","0.208","0.208","0.208","0.208","-2.35%"
"04/02/2009","0.213","0.213","0.213","0.213","2.40%"
"04/01/2009","0.208","0.208","0.208","0.208","0.00%"
"03/31/2009","0.208","0.208","0.208","0.208","46.48%"
"03/30/2009","0.142","0.142","0.142","0.142","3.65%"
"03/27/2009","0.137","0.137","0.137","0.137","-6.80%"
"03/26/2009","0.147","0.147","0.147","0.147","-23.83%"
"03/25/2009","0.193","0.193","0.193","0.193","-9.39%"
"03/24/2009","0.213","0.213","0.213","0.213","2.40%"
"03/23/2009","0.208","0.208","0.208","0.208","0.00%"
"03/20/2009","0.208","0.208","0.208","0.208","5.05%"
"03/19/2009","0.198","0.198","0.198","0.198","-4.81%"
"03/18/2009","0.208","0.208","0.208","0.208","-12.61%"
"03/17/2009","0.238","0.238","0.238","0.238","2.15%"
"03/16/2009","0.233","0.233","0.233","0.233","12.02%"
"03/13/2009","0.208","0.208","0.208","0.208","2.46%"
"03/12/2009","0.203","0.203","0.203","0.203","-10.96%"
"03/11/2009","0.228","0.228","0.228","0.228","-6.17%"
"03/10/2009","0.243","0.243","0.243","0.243","14.08%"
"03/09/2009","0.213","0.213","0.213","0.213","2.40%"
"03/06/2009","0.208","0.208","0.208","0.208","13.66%"
