"Date","Price","Open","High","Low","Vol.","Change %"
"06/05/2009","2.826","2.801","2.916","2.785","361.80K","0.00%"
"06/04/2009","2.826","2.891","2.932","2.793","343.68K","-1.98%"
"06/03/2009","2.883","3.014","3.014","2.801","347.31K","-4.06%"
"06/02/2009","3.005","2.965","3.022","2.956","148.57K","0.27%"
"06/01/2009","2.997","2.981","3.038","2.981","145.16K","1.66%"
"05/29/2009","2.948","3.014","3.063","2.940","169.42K","-2.71%"
"05/28/2009","3.030","2.940","3.087","2.907","201.25K","1.92%"
"05/27/2009","2.973","3.022","3.046","2.940","276.60K","-1.36%"
"05/26/2009","3.014","3.038","3.038","2.956","172.43K","-1.60%"
"05/25/2009","3.063","2.997","3.095","2.981","91.58K","1.09%"
"05/22/2009","3.030","3.063","3.136","2.956","263.50K","-1.59%"
"05/21/2009","3.079","3.152","3.152","3.005","255.35K","-2.07%"
"05/20/2009","3.144","3.210","3.218","3.054","327.86K","-1.78%"
"05/19/2009","3.201","3.136","3.201","3.112","448.40K","3.96%"
"05/18/2009","3.079","3.038","3.120","2.834","491.35K","2.16%"
"05/15/2009","3.014","2.948","3.014","2.842","774.19K","3.97%"
"05/14/2009","2.899","3.022","3.022","2.793","945.07K","-4.07%"
"05/13/2009","3.022","3.634","3.634","2.981","1.90M","-16.10%"
"05/12/2009","3.602","3.512","3.675","3.430","362.17K","2.10%"
"05/11/2009","3.528","3.814","3.822","3.455","614.29K","-4.00%"
"05/08/2009","3.675","3.593","3.822","3.479","792.81K","7.90%"
"05/07/2009","3.406","3.994","4.173","3.299","1.82M","-10.11%"
"05/06/2009","3.789","3.348","3.961","3.348","1.04M","13.99%"
"05/05/2009","3.324","3.136","3.348","3.136","805.87K","9.70%"
"05/04/2009","3.030","2.940","3.103","2.932","339.46K","3.06%"
"04/30/2009","2.940","2.850","2.997","2.826","639.07K","5.26%"
"04/29/2009","2.793","2.662","2.842","2.662","408.31K","3.94%"
"04/28/2009","2.687","2.646","2.777","2.638","536.89K","-3.80%"
"04/27/2009","2.793","2.662","2.850","2.426","1.62M","4.57%"
"04/24/2009","2.671","2.507","2.826","2.507","1.29M","8.31%"
"04/23/2009","2.466","2.360","2.564","2.238","909.19K","4.14%"
"04/22/2009","2.368","2.205","2.368","2.164","678.14K","10.24%"
"04/21/2009","2.148","2.164","2.205","1.985","653.83K","-0.74%"
"04/20/2009","2.164","2.246","2.417","2.132","976.39K","-1.50%"
"04/17/2009","2.197","2.140","2.230","2.115","480.52K","3.88%"
"04/16/2009","2.115","2.205","2.246","2.099","697.00K","-3.73%"
"04/15/2009","2.197","2.181","2.270","2.123","640.64K","-0.36%"
"04/14/2009","2.205","2.074","2.270","2.050","1.40M","8.41%"
"04/09/2009","2.034","1.944","2.058","1.919","428.05K","6.88%"
"04/08/2009","1.903","1.887","1.927","1.829","430.68K","-0.83%"
"04/07/2009","1.919","1.968","2.074","1.887","1.02M","-0.88%"
"04/06/2009","1.936","1.829","1.976","1.813","2.32M","8.22%"
"04/03/2009","1.789","1.731","1.919","1.715","1.80M","2.82%"
"04/02/2009","1.740","1.740","1.748","1.691","1.18M","2.41%"
"04/01/2009","1.699","1.658","1.731","1.633","637.23K","4.04%"
"03/31/2009","1.633","1.633","1.658","1.625","195.22K","0.99%"
"03/30/2009","1.617","1.674","1.674","1.584","597.54K","-3.41%"
"03/27/2009","1.674","1.707","1.731","1.674","603.69K","-2.39%"
"03/26/2009","1.715","1.748","1.756","1.691","557.24K","-0.92%"
"03/25/2009","1.731","1.650","1.789","1.642","1.52M","6.00%"
"03/24/2009","1.633","1.658","1.658","1.601","525.08K","0.99%"
"03/23/2009","1.617","1.723","1.723","1.609","1.01M","1.51%"
"03/20/2009","1.593","1.593","1.633","1.576","400.44K","-1.97%"
"03/19/2009","1.625","1.642","1.674","1.609","2.80M","-0.49%"
"03/18/2009","1.633","1.650","1.666","1.609","548.33K","0.99%"
"03/17/2009","1.617","1.674","1.682","1.560","460.00K","-2.00%"
"03/16/2009","1.650","1.650","1.731","1.633","824.95K","3.58%"
"03/13/2009","1.593","1.617","1.936","1.584","1.62M","4.87%"
"03/12/2009","1.519","1.601","1.601","1.495","267.16K","-4.65%"
"03/11/2009","1.593","1.642","1.650","1.568","288.97K","-2.45%"
"03/10/2009","1.633","1.617","1.666","1.568","529.05K","4.15%"
"03/09/2009","1.568","1.789","1.789","1.560","392.65K","-10.71%"
"03/06/2009","1.756","1.797","1.911","1.756","316.71K","-9.30%"
"03/05/2009","1.936","2.115","2.238","1.919","204.38K","-8.46%"
"03/04/2009","2.115","2.115","2.115","2.025","110.31K","3.57%"
"03/03/2009","2.042","2.107","2.107","2.001","481.31K","-0.39%"
"03/02/2009","2.050","2.001","2.066","1.968","596.27K","-0.77%"
"02/27/2009","2.066","2.140","2.164","1.976","154.02K","-1.20%"
"02/26/2009","2.091","2.083","2.205","2.083","208.71K","-1.92%"
"02/25/2009","2.132","2.083","2.189","2.083","112.90K","2.80%"
"02/24/2009","2.074","2.164","2.164","2.058","180.90K","-2.31%"
"02/23/2009","2.123","2.328","2.328","2.123","84.93K","-5.14%"
"02/20/2009","2.238","2.287","2.368","2.238","103.47K","-3.87%"
"02/19/2009","2.328","2.450","2.450","2.328","72.12K","-0.68%"
"02/18/2009","2.344","2.377","2.401","2.319","81.18K","-2.05%"
"02/17/2009","2.393","2.458","2.483","2.385","150.28K","-3.93%"
"02/16/2009","2.491","2.532","2.532","2.491","26.38K","-2.85%"
"02/13/2009","2.564","2.532","2.589","2.491","147.56K","2.93%"
"02/12/2009","2.491","2.524","2.556","2.426","251.36K","0.32%"
"02/11/2009","2.483","2.491","2.532","2.442","204.96K","-0.96%"
"02/10/2009","2.507","2.744","2.744","2.491","519.73K","-6.98%"
"02/09/2009","2.695","2.564","2.777","2.564","380.85K","3.14%"
"02/06/2009","2.613","2.507","2.671","2.507","213.73K","3.53%"
"02/05/2009","2.524","2.532","2.589","2.491","224.35K","-1.90%"
"02/04/2009","2.573","2.581","2.613","2.532","175.48K","0.98%"
"02/03/2009","2.548","2.638","2.679","2.548","96.87K","-3.41%"
"02/02/2009","2.638","2.687","2.687","2.556","184.54K","-0.30%"
"01/30/2009","2.646","2.654","2.679","2.540","293.85K","0.30%"
"01/29/2009","2.638","2.662","2.662","2.564","316.82K","-0.60%"
"01/28/2009","2.654","2.671","2.785","2.630","539.31K","-0.64%"
"01/27/2009","2.671","2.711","2.785","2.654","264.78K","-4.09%"
"01/26/2009","2.785","2.760","2.867","2.662","327.37K","3.03%"
"01/23/2009","2.703","2.532","2.777","2.532","253.92K","3.76%"
"01/22/2009","2.605","2.760","2.801","2.589","154.72K","-6.19%"
"01/21/2009","2.777","2.785","2.785","2.622","95.29K","0.91%"
"01/20/2009","2.752","2.744","2.785","2.589","95.35K","-0.61%"
"01/19/2009","2.769","2.809","2.867","2.736","140.68K","-1.74%"
"01/16/2009","2.818","3.005","3.087","2.728","238.14K","-3.06%"
"01/15/2009","2.907","3.046","3.046","2.907","56.59K","-3.26%"
"01/14/2009","3.005","3.112","3.177","2.940","99.47K","-2.66%"
"01/13/2009","3.087","3.226","3.226","3.071","107.58K","-4.07%"
"01/12/2009","3.218","3.291","3.291","3.177","41.25K","-0.74%"
"01/09/2009","3.242","3.316","3.316","3.226","66.59K","-0.25%"
"01/08/2009","3.250","3.259","3.340","3.201","148.41K","-0.52%"
"01/07/2009","3.267","3.250","3.373","3.234","190.96K","0.00%"
"01/06/2009","3.267","3.275","3.308","3.259","55.12K","-0.24%"
"01/05/2009","3.275","3.259","3.348","3.234","162.48K","2.31%"
"01/02/2009","3.201","3.079","3.259","3.079","99.13K","6.20%"
"12/30/2008","3.014","3.095","3.095","2.973","200.70K","-1.05%"
"12/29/2008","3.046","3.152","3.234","3.014","107.26K","-6.54%"
"12/23/2008","3.259","3.242","3.275","3.169","90.73K","0.52%"
"12/22/2008","3.242","3.299","3.299","3.103","218.52K","-1.01%"
"12/19/2008","3.275","3.414","3.414","3.275","212.65K","-3.36%"
"12/18/2008","3.389","3.308","3.389","3.275","165.43K","1.96%"
"12/17/2008","3.324","3.414","3.487","3.308","149.55K","-0.72%"
"12/16/2008","3.348","3.275","3.536","3.267","250.81K","2.48%"
"12/15/2008","3.267","3.389","3.479","3.250","144.00K","-2.42%"
"12/12/2008","3.348","3.348","3.381","3.259","141.79K","-1.93%"
"12/11/2008","3.414","3.332","3.414","3.324","107.22K","2.96%"
"12/10/2008","3.316","3.316","3.365","3.299","106.76K","-0.72%"
"12/09/2008","3.340","3.316","3.430","3.308","228.99K","-2.40%"
"12/08/2008","3.422","3.259","3.430","3.259","38.09K","5.55%"
"12/05/2008","3.242","3.593","3.593","3.242","144.92K","-6.16%"
"12/04/2008","3.455","3.577","3.577","3.430","119.25K","0.00%"
"12/03/2008","3.455","3.414","3.553","3.397","95.76K","-0.92%"
"12/02/2008","3.487","3.471","3.577","3.422","170.34K","-1.61%"
"12/01/2008","3.544","3.651","3.651","3.397","73.16K","-0.70%"
"11/28/2008","3.569","3.879","3.879","3.569","42.43K","-6.03%"
"11/27/2008","3.798","3.749","4.002","3.749","226.27K","1.31%"
"11/26/2008","3.749","3.830","3.830","3.700","120.83K","-0.64%"
"11/25/2008","3.773","3.675","3.879","3.577","177.39K","2.67%"
"11/24/2008","3.675","3.675","3.675","3.553","151.97K","0.00%"
"11/21/2008","3.675","3.553","3.798","3.479","129.74K","3.43%"
"11/20/2008","3.553","3.675","3.675","3.397","107.52K","-3.97%"
"11/19/2008","3.700","3.708","3.961","3.691","45.29K","-3.60%"
"11/18/2008","3.838","3.781","3.871","3.757","37.16K","0.00%"
"11/17/2008","3.838","4.165","4.165","3.798","46.42K","-6.39%"
"11/14/2008","4.100","4.092","4.231","4.084","60.85K","1.84%"
"11/13/2008","4.026","4.198","4.198","3.879","124.72K","-1.42%"
"11/12/2008","4.084","4.296","4.329","4.084","90.07K","-4.76%"
"11/11/2008","4.288","4.329","4.369","4.255","139.06K","-3.31%"
"11/10/2008","4.435","4.467","4.533","4.418","236.69K","-2.33%"
"11/07/2008","4.541","4.557","4.590","4.492","115.72K","1.09%"
"11/06/2008","4.492","4.361","4.590","4.337","421.18K","-1.43%"
"11/05/2008","4.557","4.688","4.688","4.557","148.12K","-2.46%"
"11/04/2008","4.672","4.819","4.819","4.574","329.13K","-1.37%"
"11/03/2008","4.737","4.982","4.982","4.737","513.65K","-1.86%"
"10/31/2008","4.827","4.892","5.129","4.696","307.47K","0.69%"
"10/30/2008","4.794","4.688","5.186","4.598","215.66K","4.08%"
"10/29/2008","4.606","4.574","4.696","4.418","349.47K","4.82%"
"10/28/2008","4.394","4.271","4.655","4.271","316.72K","1.71%"
"10/27/2008","4.320","4.655","4.721","4.247","208.37K","-7.36%"
"10/24/2008","4.663","4.884","4.884","4.533","266.45K","-5.78%"
"10/23/2008","4.949","5.782","5.782","4.917","309.97K","-11.02%"
"10/22/2008","5.562","5.709","5.799","5.529","187.57K","-2.15%"
"10/21/2008","5.684","5.839","5.839","5.619","101.69K","-2.94%"
"10/20/2008","5.856","5.986","6.093","5.717","247.34K","-0.41%"
"10/17/2008","5.880","6.534","6.534","5.848","290.87K","-10.01%"
"10/16/2008","6.534","6.125","6.664","6.044","331.92K","1.02%"
"10/15/2008","6.468","6.779","6.779","6.452","224.89K","-4.46%"
"10/14/2008","6.770","6.468","6.770","6.468","77.11K","2.22%"
"10/13/2008","6.623","6.599","6.779","6.313","211.47K","3.97%"
"10/10/2008","6.370","6.664","7.024","6.125","437.74K","-9.62%"
"10/09/2008","7.048","7.293","7.424","6.877","346.17K","-3.36%"
"10/08/2008","7.293","7.293","7.710","6.868","243.00K","-3.46%"
"10/07/2008","7.554","7.808","7.840","7.350","566.04K","-2.64%"
"10/06/2008","7.759","7.146","7.824","7.015","678.41K","3.04%"
"10/03/2008","7.530","6.738","7.554","6.583","546.18K","12.30%"
"10/02/2008","6.705","6.672","6.926","6.517","194.44K","0.12%"
"10/01/2008","6.697","6.779","6.885","6.599","309.00K","-1.21%"
"09/30/2008","6.779","6.558","6.852","6.558","245.58K","0.86%"
"09/29/2008","6.721","7.424","7.554","6.672","300.98K","-9.47%"
"09/26/2008","7.424","7.546","7.554","7.309","154.43K","-1.72%"
"09/25/2008","7.554","7.391","7.563","7.391","97.84K","1.75%"
"09/24/2008","7.424","7.375","7.424","7.293","97.17K","0.90%"
"09/23/2008","7.358","7.554","7.554","7.358","95.11K","-4.16%"
"09/22/2008","7.677","7.587","8.036","7.391","642.44K","0.54%"
"09/19/2008","7.636","6.893","7.636","6.893","657.41K","13.46%"
"09/18/2008","6.730","6.419","6.738","6.419","416.17K","1.23%"
"09/17/2008","6.648","6.648","6.689","6.476","230.50K","3.57%"
"09/16/2008","6.419","6.354","6.779","6.354","290.35K","-2.12%"
"09/15/2008","6.558","6.860","6.893","6.411","300.54K","-6.19%"
"09/12/2008","6.991","7.015","7.048","6.877","114.52K","0.36%"
"09/11/2008","6.966","7.097","7.179","6.909","316.97K","-0.94%"
"09/10/2008","7.032","6.950","7.260","6.950","182.89K","-1.03%"
"09/09/2008","7.105","7.211","7.522","6.975","467.50K","-0.57%"
"09/08/2008","7.146","7.146","7.236","7.007","103.06K","2.33%"
"09/05/2008","6.983","7.015","7.056","6.795","107.40K","0.59%"
"09/04/2008","6.942","7.105","7.285","6.860","178.26K","-1.85%"
"09/03/2008","7.073","7.138","7.138","6.966","142.27K","-1.24%"
"09/02/2008","7.162","6.779","7.162","6.779","155.86K","3.66%"
"09/01/2008","6.909","6.885","6.909","6.623","92.75K","1.44%"
"08/29/2008","6.811","6.819","6.885","6.754","66.36K","0.35%"
"08/28/2008","6.787","6.583","6.819","6.509","95.68K","2.34%"
"08/27/2008","6.632","6.640","6.681","6.542","77.12K","-0.73%"
"08/26/2008","6.681","6.689","6.721","6.525","167.39K","-0.12%"
"08/25/2008","6.689","6.623","6.860","6.599","88.47K","1.36%"
"08/22/2008","6.599","6.623","6.860","6.468","176.45K","-0.36%"
"08/21/2008","6.623","6.436","6.648","6.329","299.77K","3.05%"
"08/20/2008","6.427","6.534","6.697","6.182","371.01K","-1.02%"
"08/19/2008","6.493","6.885","6.901","6.493","127.76K","-6.68%"
"08/18/2008","6.958","6.901","7.105","6.681","115.38K","0.23%"
"08/15/2008","6.942","6.844","6.942","6.795","28.90K","1.31%"
"08/14/2008","6.852","6.836","7.146","6.762","87.35K","0.23%"
"08/13/2008","6.836","7.113","7.187","6.836","256.28K","-4.23%"
"08/12/2008","7.138","6.999","7.391","6.909","331.89K","2.22%"
"08/11/2008","6.983","6.705","7.024","6.705","186.47K","2.89%"
"08/08/2008","6.787","6.566","6.885","6.566","159.64K","2.48%"
"08/07/2008","6.623","6.681","6.811","6.574","125.79K","-0.62%"
"08/06/2008","6.664","6.697","6.762","6.534","417.96K","-0.37%"
"08/05/2008","6.689","6.142","6.713","6.027","300.61K","10.09%"
"08/04/2008","6.076","6.125","6.125","5.986","75.95K","-0.93%"
"08/01/2008","6.133","6.068","6.264","6.044","221.94K","-0.54%"
"07/31/2008","6.166","6.256","6.297","6.003","318.42K","-2.08%"
"07/30/2008","6.297","6.354","6.427","6.256","151.60K","0.40%"
"07/29/2008","6.272","6.248","6.452","6.150","263.75K","-0.78%"
"07/28/2008","6.321","6.525","6.615","6.215","138.55K","-2.77%"
"07/25/2008","6.501","6.770","6.770","6.444","157.45K","-4.10%"
"07/24/2008","6.779","6.909","7.089","6.779","366.44K","-4.03%"
"07/23/2008","7.064","6.411","7.064","6.329","243.53K","12.32%"
"07/22/2008","6.289","6.468","6.468","6.035","100.20K","-2.89%"
"07/21/2008","6.476","6.501","6.525","6.313","169.34K","0.00%"
"07/18/2008","6.476","6.125","6.583","6.035","300.55K","5.87%"
"07/17/2008","6.117","5.782","6.166","5.782","389.77K","7.15%"
"07/16/2008","5.709","6.084","6.117","5.594","461.23K","-5.67%"
"07/15/2008","6.052","6.011","6.142","5.815","266.96K","-0.80%"
