date,A3TV,ABE,ABG.P,ABG.P_1,ABG,ACE,ACR,ACS,ACX,ACX_1,ACX_2,AENA,AGR,AGS,AGS_1,AGS_2,AGS_3,ALB,ALB_1,ALB_2,ALB_3,ALM,ALT,AMP,AMS,AMS_1,ANA,ANA_1,ANA_2,ANE,ARA,ARG,ASL,AUM,AZC,AZC_1,BBV,BBVA,BCH,BKIA,BKIA_1,BKT,BME,BTO,BTO_1,CABK,CAN,CAR,CEN,CEP,CEP_1,CIE,CIN,CLNX,COL,COL_1,CRF,CRI,CRI_1,CRI_2,CTE,CTF,CTG,CUB,DIA,DRC,EBA,EBRO,EBRO_1,ECR,ELE,ELE_1,ENC,ENC_1,ENG,EVA,EXT,FAD,FCC,FDR,FEC,FER,FOC,GAM,GAM_1,GAS,GES,GES_1,GPP,GRF,HHU,HHU_1,HID,HIS,IAG,IBE,IBLA,IBR,IDR,ITX,JAZ,LOG,LOR,MAP,MAP_1,MAP_2,MAS,MEL,MRL,MTS,MVC,MVC_1,NHH,NHH_1,NHH_2,NTGY,OHLA,PHM,PMD,POP,PRS,PRS_1,PRY,PUL,RAD,RED,REE,REE_1,REP,ROVI,SAB,SAN,SAN_1,SAR,SCH,SCYR,SCYR_1,SEV,SGC,SGRE,SLR,SOL,SYV,SYV_1,TAB,TEF,TEM,TL5,TPI,TPZ,TRE,TRR,TRR_1,TUB,UNF,UNI,URA,URB,VAL,VAL_1,VDR,VIS,VIS_1,VIS_2,VIS_3,ZEL,ZOT
2020-05-15,,,,,,,,22.0,,,6.362,104.2,,,,,,,,,,,,,,35.22,,,82.0,,,,,,,,,2.578,,,0.865,3.432,,,,1.522,,,,,,13.65,,50.28,,7.355,,,,,,,,,,,,,,,,,,2.724,21.34,,,,,,,,,,,,,,,29.02,,,,,1.8965,8.502,,,6.88,22.44,,,,,,1.522,17.5,3.408,6.99,7.915,,,,,,15.8923,,,,,,,,,,,,15.72,8.104,,0.291,,1.8338,,,,,,,13.765,,,,,,4.195,,3.25,,,,,,,,,,,,,,,,,57.8309,,
2020-05-18,,,,,,,,23.07,,,6.78,112.2,,,,,,,,,,,,,,40.48,,,84.15,,,,,,,,,2.722,,,0.9092,3.517,,,,1.616,,,,,,14.31,,50.98,,7.465,,,,,,,,,,,,,,,,,,2.777,21.27,,,,,,,,,,,,,,,29.93,,,,,2.109,8.964,,,7.12,23.5,,,,,,1.574,17.6,3.72,7.22,8.488,,,,,,16.427,,,,,,,,,,,,15.9,8.64,,0.31,,1.931,,,,,,,14.045,,,,,,4.306,,3.252,,,,,,,,,,,,,,,,,57.7816,,
2020-05-19,,,,,,,,20.9,,,6.738,112.0,,,,,,,,,,,,,,42.98,,,79.15,,,,,,,,,2.599,,,0.808,3.457,,,,1.5485,,,,,,15.35,,49.61,,7.75,,,,,,,,,,,,,,,,,,2.589,20.33,,,,,,,,,,,,,,,28.84,,,,,2.284,8.91,,,6.935,23.06,,,,,,1.475,16.95,3.592,7.19,8.597,,,,,,15.5075,,,,,,,,,,,,15.75,8.546,,0.2732,,1.8232,,,,,,,13.095,,,,,,3.9,,3.004,,,,,,,,,,,,,,,,,57.0414,,
2020-05-20,,,,,,,,20.32,,,6.582,112.1,,,,,,,,,,,,,,43.52,,,80.85,,,,,,,,,2.583,,,0.7706,3.556,,,,1.5595,,,,,,14.61,,50.66,,7.365,,,,,,,,,,,,,,,,,,2.59,20.69,,,,,,,,,,,,,,,29.5,,,,,2.216,8.978,,,6.86,23.35,,,,,,1.486,17.51,3.486,7.05,8.596,,,,,,15.8523,,,,,,,,,,,,15.8,8.738,,0.2653,,1.8848,,,,,,,13.505,,,,,,4.015,,2.936,,,,,,,,,,,,,,,,,56.8441,,
2020-05-21,,,,,,,,20.75,,,6.768,114.4,,,,,,,,,,,,,,44.0,,,82.25,,,,,,,,,2.566,,,0.7636,3.473,,,,1.5495,,,,,,14.46,,50.76,,7.38,,,,,,,,,,,,,,,,,,2.642,20.74,,,,,,,,,,,,,,,30.1,,,,,2.308,8.942,,,6.795,23.28,,,,,,1.485,17.68,3.516,7.0,8.35,,,,,,15.9273,,,,,,,,,,,,15.625,8.446,,0.2631,,1.8582,,,,,,,13.84,,,,,,4.112,,2.942,,,,,,,,,,,,,,,,,57.4362,,
2020-05-22,,,,,,,,20.59,,,6.698,116.1,,,,,,,,,,,,,,43.74,,,81.7,,,,,,,,,2.589,,,0.7922,3.68,,,,1.5575,,,,,,14.56,,50.82,,7.58,,,,,,,,,,,,,,,,,,2.66,20.48,,,,,,,,,,,,,,,29.8,,,,,2.14,9.038,,,6.85,23.15,,,,,,1.509,17.69,3.476,7.09,8.207,,,,,,15.7374,,,,,,,,,,,,15.665,8.292,,0.2691,,1.8958,,,,,,,13.715,,,,,,4.1,,3.056,,,,,,,,,,,,,,,,,58.0283,,
2020-05-25,,,,,,,,21.95,,,6.82,121.8,,,,,,,,,,,,,,45.81,,,85.35,,,,,,,,,2.65,,,0.7908,3.677,,,,1.59,,,,,,15.23,,50.8,,7.705,,,,,,,,,,,,,,,,,,2.717,20.85,,,,,,,,,,,,,,,29.91,,,,,2.427,9.144,,,7.03,23.55,,,,,,1.545,18.0,4.4,7.27,8.307,,,,,,15.8973,,,,,,,,,,,,15.825,8.398,,0.2775,,1.9366,,,,,,,14.085,,,,,,4.225,,3.124,,,,,,,,,,,,,,,,,58.9658,,
2020-05-26,,,,,,,,24.08,,,7.02,128.5,,,,,,,,,,,,,,47.24,,,87.35,,,,,,,,,2.825,,,0.8724,3.922,,,,1.7175,,,,,,15.89,,48.69,,7.98,,,,,,,,,,,,,,,,,,2.721,21.13,,,,,,,,,,,,,,,29.91,,,,,2.62,9.252,,,7.22,23.83,,,,,,1.608,17.63,5.0,7.7,8.735,,,,,,16.3221,,,,,,,,,,,,15.525,8.616,,0.3069,,2.05,,,,,,,14.48,,,,,,4.061,,3.186,,,,,,,,,,,,,,,,,56.8441,,
2020-05-27,,,,,,,,23.31,,,7.19,133.5,,,,,,,,,,,,,,50.1,,,88.85,,,,,,,,,2.921,,,0.8802,4.035,,,,1.79,,,,,,17.38,,48.82,,8.075,,,,,,,,,,,,,,,,,,2.848,20.99,,,,,,,,,,,,,,,28.0,,,,,2.764,9.604,,,7.24,24.49,,,,,,1.67,17.36,4.84,7.48,8.817,,,,,,16.3671,,,,,,,,,,,,15.83,8.876,,0.3145,,2.15,,,,,,,14.44,,,,,,4.157,,3.174,,,,,,,,,,,,,,,,,57.1895,,
2020-05-28,,,,,,,,23.72,,,7.238,132.0,,,,,,,,,,,,,,48.37,,,88.35,,,,,,,,,2.931,,,0.8352,3.98,,,,1.7665,,,,,,16.98,,49.59,,8.44,,,,,,,,,,,,,,,,,,2.744,20.91,,,,,,,,,,,,,,,27.43,,,,,2.74,9.618,,,7.185,25.35,,,,,,1.658,18.21,4.722,7.66,8.959,,,,,,16.7769,,,,,,,,,,,,15.985,8.87,,0.2973,,2.1325,,,,,,,14.85,,,,,,4.338,,3.294,,,,,,,,,,,,,,,,,57.4855,,
2020-05-29,,,,,,,,22.95,,,7.134,128.2,,,,,,,,,,,,,,46.94,,,89.8,,,,,,,,,2.793,,,0.7938,3.811,,,,1.6795,,,,,,16.21,,50.92,,8.13,,,,,,,,,,,,,,,,,,2.762,20.21,,,,,,,,,,,,,,,28.12,,,,,2.54,9.688,,,6.95,25.05,,,,,,1.583,18.72,4.462,7.55,8.589,,,,,,16.6869,,,,,,,,,,,,15.84,8.37,,0.2706,,2.0375,,,,,,,15.135,,,,,,4.241,,3.198,,,,,,,,,,,,,,,,,58.4231,,
2020-06-01,,,,,,,,23.85,,,7.24,131.4,,,,,,,,,,,,,,48.1,,,89.35,,,,,,,,,2.861,,,0.8424,3.893,,,,1.741,,,,,,16.42,,50.6,,8.39,,,,,,,,,,,,,,,,,,2.812,20.92,,,,,,,,,,,,,,,28.69,,,,,2.722,9.7,,,7.12,25.17,,,,,,1.625,23.18,4.826,7.82,9.021,,,,,,16.52,,,,,,,,,,,,16.01,8.616,,0.2866,,2.0725,,,,,,,15.18,,,,,,4.4,,3.232,,,,,,,,,,,,,,,,,59.25,,
2020-06-02,,,,,,,,24.4,,,7.48,137.0,,,,,,,,,,,,,,48.76,,,93.15,,,,,,,,,3.005,,,0.8698,4.004,,,,1.8125,,,,,,17.09,,50.8,,8.585,,,,,,,,,,,,,,,,,,2.799,21.5,,,,,,,,,,,,,,,28.34,,,,,2.809,9.932,,,7.535,25.74,,,,,,1.686,22.84,4.746,8.315,9.41,,,,,,17.015,,,,,,,,,,,,16.585,8.976,,0.2981,,2.1635,,,,,,,15.355,,,,,,4.46,,3.346,,,,,,,,,,,,,,,,,58.5,,
2020-06-03,,,,,,,,26.06,,,7.706,144.7,,,,,,,,,,,,,,50.26,,,94.2,,,,,,,,,3.16,,,0.9066,4.15,,,,1.9155,,,,,,17.7,,49.54,,8.94,,,,,,,,,,,,,,,,,,3.013,22.29,,,,,,,,,,,,,,,27.49,,,,,3.129,10.115,,,8.005,26.74,,,,,,1.816,22.96,4.84,8.535,9.88,,,,,,17.6,,,,,,,,,,,,16.985,9.126,,0.3211,,2.2325,,,,,,,15.37,,,,,,4.658,,3.536,,,,,,,,,,,,,,,,,58.6,,
2020-06-04,,,,,,,,25.38,,,7.694,137.2,,,,,,,,,,,,,,49.73,,,95.5,,,,,,,,,3.212,,,0.9022,4.21,,,,1.906,,,,,,17.52,,49.74,,8.625,,,,,,,,,,,,,,,,,,3.063,22.17,,,,,,,,,,,,,,,27.17,,,,,3.199,9.958,,,7.86,26.27,,,,,,1.808,22.8,4.752,8.45,10.05,,,,,,17.055,,,,,,,,,,,,16.745,9.046,,0.3218,,2.2695,,,,,,,15.23,,,,,,4.643,,3.496,,,,,,,,,,,,,,,,,58.45,,
2020-06-05,,,,,,,,26.05,,,7.976,143.6,,,,,,,,,,,,,,53.58,,,95.7,,,,,,,,,3.527,,,0.97,4.545,,,,2.05,,,,,,17.82,,48.55,,8.855,,,,,,,,,,,,,,,,,,3.095,22.06,,,,,,,,,,,,,,,27.66,,,,,3.675,10.03,,,8.145,26.9,,,,,,1.875,23.08,5.09,8.865,10.438,,,,,,17.395,,,,,,,,,,,,16.55,9.53,,0.3606,,2.527,,,,,,,15.545,,,,,,4.866,,3.656,,,,,,,,,,,,,,,,,58.95,,
2020-06-08,,,,,,,,26.63,,,7.842,140.6,,,,,,,,,,,,,,53.8,,,97.9,,,,,,,,,3.55,,,1.001,4.816,,,,2.055,,,,,,18.0,,47.88,,8.475,,,,,,,,,,,,,,,,,,3.095,22.09,,,,,,,,,,,,,,,27.23,,,,,3.726,10.13,,,8.195,26.31,,,,,,1.91,22.8,5.08,8.69,10.316,,,,,,17.7,,,,,,,,,,,,16.775,9.726,,0.3807,,2.555,,,,,,,15.51,,,,,,4.954,,3.824,,,,,,,,,,,,,,,,,58.85,,
2020-06-09,,,,,,,,25.81,,,7.564,135.3,,,,,,,,,,,,,,52.54,,,94.45,,,,,,,,,3.408,,,0.963,4.641,,,,1.96,,,,,,17.41,,48.16,,8.41,,,,,,,,,,,,,,,,,,2.933,21.89,,,,,,,,,,,,,,,28.01,,,,,3.49,10.15,,,8.025,25.68,,,,,,1.818,22.96,4.852,8.53,10.04,,,,,,17.555,,,,,,,,,,,,16.7,9.236,,0.366,,2.5005,,,,,,,15.65,,,,,,4.86,,3.638,,,,,,,,,,,,,,,,,58.65,,
2020-06-10,,,,,,,,24.7,,,7.546,131.5,,,,,,,,,,,,,,51.28,,,95.5,,,,,,,,,3.313,,,0.9926,4.45,,,,1.9415,,,,,,16.97,,49.89,,8.41,,,,,,,,,,,,,,,,,,2.864,21.29,,,,,,,,,,,,,,,28.23,,,,,3.24,9.986,,,7.815,26.17,,,,,,1.782,22.98,4.612,8.435,9.684,,,,,,17.13,,,,,,,,,,,,16.65,9.156,,0.3583,,2.4305,,,,,,,15.895,,,,,,4.8,,3.408,,,,,,,,,,,,,,,,,58.55,,
2020-06-11,,,,,,,,22.86,,,7.082,123.8,,,,,,,,,,,,,,48.07,,,89.2,,,,,,,,,3.095,,,0.9294,4.207,,,,1.8635,,,,,,16.04,,49.09,,8.03,,,,,,,,,,,,,,,,,,2.765,20.78,,,,,,,,,,,,,,,28.3,,,,,2.934,9.682,,,7.45,24.79,,,,,,1.703,22.86,4.268,8.055,9.129,,,,,,16.425,,,,,,,,,,,,16.165,8.582,,0.325,,2.2045,,,,,,,14.785,,,,,,4.492,,3.232,,,,,,,,,,,,,,,,,57.8,,
2020-06-12,,,,,,,,22.63,,,7.11,124.0,,,,,,,,,,,,,,48.4,,,89.2,,,,,,,,,3.129,,,0.9216,4.237,,,,1.8585,,,,,,16.19,,48.75,,8.175,,,,,,,,,,,,,,,,,,2.757,20.72,,,,,,,,,,,,,,,27.92,,,,,3.07,9.75,,,7.3,24.41,,,,,,1.712,22.8,4.286,8.05,9.534,,,,,,16.505,,,,,,,,,,,,16.27,8.688,,0.327,,2.213,,,,,,,14.84,,,,,,4.542,,3.132,,,,,,,,,,,,,,,,,57.7,,
2020-06-15,,,,,,,,23.01,,,7.068,125.6,,,,,,,,,,,,,,48.3,,,90.85,,,,,,,,,3.055,,,0.9646,4.266,,,,1.884,,,,,,16.38,,50.24,,8.27,,,,,,,,,,,,,,,,,,2.848,21.22,,,,,,,,,,,,,,,27.47,,,,,2.96,9.712,,,7.28,23.92,,,,,,1.735,22.8,4.39,8.055,9.389,,,,,,16.495,,,,,,,,,,,,16.52,8.68,,0.3263,,2.1505,,,,,,,14.98,,,,,,4.467,,3.22,,,,,,,,,,,,,,,,,57.75,,
2020-06-16,,,,,,,,24.61,,,7.418,127.4,,,,,,,,,,,,,,50.22,,,93.8,,,,,,,,,3.153,,,1.016,4.384,,,,1.952,,,,,,16.49,,51.74,,8.365,,,,,,,,,,,,,,,,,,2.943,21.59,,,,,,,,,,,,,,,28.1,,,,,3.126,10.01,,,7.43,24.76,,,,,,1.771,22.78,4.356,8.19,10.0,,,,,,17.1,,,,,,,,,,,,17.07,8.42,,0.3505,,2.25,,,,,,,15.005,,,,,,4.737,,3.202,,,,,,,,,,,,,,,,,58.95,,
2020-06-17,,,,,,,,24.05,,,7.416,128.6,,,,,,,,,,,,,,50.92,,,93.05,,,,,,,,,3.159,,,0.9834,4.396,,,,1.95,,,,,,16.63,,52.08,,8.465,,,,,,,,,,,,,,,,,,3.021,21.49,,,,,,,,,,,,,,,28.08,,,,,3.02,10.015,,,7.43,25.09,,,,,,1.753,22.78,4.35,8.185,9.964,,,,,,16.98,,,,,,,,,,,,17.215,8.23,,0.348,,2.247,,,,,,,15.255,,,,,,4.539,,3.272,,,,,,,,,,,,,,,,,58.4,,
2020-06-18,,,,,,,,23.85,,,7.428,127.1,,,,,,,,,,,,,,50.5,,,91.2,,,,,,,,,3.101,,,0.9944,4.378,,,,1.9345,,,,,,16.19,,52.08,,8.21,,,,,,,,,,,,,,,,,,2.984,21.87,,,,,,,,,,,,,,,28.18,,,,,2.98,9.962,,,7.22,24.75,,,,,,1.765,22.86,4.304,7.985,9.4,,,,,,16.885,,,,,,,,,,,,17.285,8.206,,0.3456,,2.186,,,,,,,14.1,,,,,,4.367,,3.234,,,,,,,,,,,,,,,,,58.65,,
2020-06-19,,,,,,,,23.75,,,7.326,124.8,,,,,,,,,,,,,,50.34,,,90.85,,,,,,,,,3.106,,,0.9726,4.344,,,,1.9165,,,,,,15.81,,52.94,,8.07,,,,,,,,,,,,,,,,,,2.96,21.93,,,,,,,,,,,,,,,28.04,,,,,3.003,10.19,,,7.17,24.95,,,,,,1.775,22.8,4.286,7.795,9.336,,,,,,16.93,,,,,,,,,,,,17.075,8.298,,,,2.153,,,,,,,14.15,,,,,,4.42,,3.19,,,,,,,,,,,,,,,,,58.2,,
2020-06-22,,,,,,,,23.67,,,7.23,126.0,,,,,,,,,,11.9287,,,,48.91,,,89.0,,,,,,,,,3.063,,,0.9628,4.25,,,,1.892,,,,,,15.8,,53.56,,8.055,,,,,,,,,,,,,,,,,,2.86,21.81,,,,,,,,,,,,,,,28.25,,,,,2.869,10.13,,,7.01,24.48,,,,,,1.743,22.86,4.156,7.725,9.332,,,,,,16.64,,,,,,,,,,,,17.36,8.132,,0.3201,,2.1295,,,,,,,15.045,,,,,,4.271,,3.112,,,,,,,,,,,,,,,,,59.2,,
2020-06-23,,,,,,,,22.92,,,7.37,123.1,,,,,,,,,,11.6504,,,,49.68,,,90.9,,,,,,,,,3.185,,,0.9956,4.385,,,,1.93,,,,,,15.96,,53.82,,8.09,,,,,,,,,,,,,,,,,,2.881,21.95,,,,,,,,,,,,,,,28.6,,,,,2.813,10.285,,,6.99,24.5,,,,,,1.65,22.76,4.136,7.715,9.731,,,,,,16.93,,,,,,,,,,,,17.355,8.3,,0.333,,2.2345,,,,,,,15.205,,,,,,4.296,,,,,,,,,,,,,,,,,,,59.1,,
2020-06-24,,,,,,,,21.84,,,7.086,120.3,,,,,,,,,,11.3817,,,,46.56,,,87.9,,,,,,,,,3.032,,,0.9374,4.188,,,,1.8545,,,,,,15.8,,52.88,,7.905,,,,,,,,,,,,,,,,,,2.856,21.44,,,,,,,,,,,,,,,27.62,,,,,2.553,9.998,,,6.94,23.99,,,,,,1.611,22.76,3.946,7.555,9.034,,,,,,16.29,,,,,,,,,,,,17.05,7.868,,0.31,,2.135,,,,,,,15.135,,,,,,4.2,,,,,,,,,,,,,,,,,,,57.9,,
2020-06-25,,,,,,,,22.45,,,7.104,121.4,,,,,,,,,,11.3912,,,,46.72,,,88.55,,,,,,,,,3.071,,,0.9434,4.243,,,,1.8875,,,,,,15.95,,53.6,,7.93,,,,,,,,,,,,,,,,,,2.807,21.9,,,,,,,,,,,,,,,27.97,,,,,2.518,10.11,,,6.935,24.0,,,,,,1.588,22.78,3.854,7.55,9.208,,,,,,16.15,,,,,,,,,,,,17.19,8.0,,0.3156,,2.1885,,,,,,,15.36,,,,,,4.298,,,,,,,,,,,,,,,,,,,58.3,,
2020-06-26,,,,,,,,21.98,,,7.042,119.4,,,,,,,,,,11.6504,,,,46.61,,,88.85,,,,,,,,,2.998,,,0.92,4.17,,,,1.846,,,,,,16.1,,52.78,,7.9,,,,,,,,,,,,,,,,,,2.808,21.8,,,,,,,,,,,,,,,27.57,,,,,2.46,10.04,,,7.045,23.75,,,,,,1.572,22.74,3.732,7.47,8.99,,,,,,16.415,,,,,,,,,,,,17.345,7.77,,0.3011,,2.1215,,,,,,,15.4,,,,,,4.212,,,,,,,,,,,,,,,,,,,58.55,,
2020-06-29,,,,,,,,22.59,,,7.33,120.0,,,,,,,,,,11.3912,,,,47.03,,,89.75,,,,,,,,,3.082,,,0.9828,4.248,,,,1.917,,,,,,16.37,,54.3,,7.935,,,,,,,,,,,,,,,,,,2.84,21.79,,,,,,,,,,,,,,,27.6,,,,,2.525,10.18,,,6.97,23.91,,,,,,1.598,22.76,3.846,7.61,9.345,,,,,,16.39,,,,,,,,,,,,16.555,7.866,,0.3194,,2.207,,,,,,,15.68,,,,,,4.318,,,,,,,,,,,,,,,,,,,58.3,,
2020-06-30,,,,,,,,22.44,,,7.18,118.7,,,,,,,,,,11.2569,,,,46.38,,,87.15,,,,,,,,,3.064,,,0.9484,4.245,,,,1.9005,,,,,,15.62,,54.24,,7.84,,,,,,,,,,,,,,,,,,2.914,21.75,,,,,,,,,,,,,,,27.03,,,,,2.446,10.32,,,6.995,23.57,,,,,,1.584,22.7,3.782,7.38,9.363,,,,,,16.565,,,,,,,,,,,,16.605,7.786,,0.3091,,2.1745,,,,,,,15.78,,,,,,4.247,,,,,,,,,,,,,,,,,,,58.1,,
2020-07-01,,,,,,,,22.53,,,7.072,121.0,,,,,,,,,,11.0746,,,,46.97,,,86.95,,,,,,,,,3.008,,,0.9574,4.18,,,,1.879,,,,,,15.16,,54.5,,8.05,,,,,,,,,,,,,,,,,,2.857,22.0,,,,,,,,,,,,,,,27.01,,,,,2.435,10.36,,,7.0,23.49,,,,,,1.569,22.74,3.716,7.535,9.321,,,,,,16.55,,,,,,,,,,,,16.695,7.886,,0.3084,,2.143,,,,,,,15.6,,,,,,4.227,,,,,,,,,,,,,,,,,,,58.35,,
2020-07-02,,,,,,,,23.49,,,7.286,124.6,,,,,,,,,,11.4392,,,,49.5,,,91.9,,,,,,,,,3.227,,,1.0345,4.249,,,,1.9905,,,,,,15.31,,55.44,,8.23,,,,,,,,,,,,,,,,,,2.912,22.47,,,,,,,,,,,,,,,27.54,,,,,2.564,10.72,,,7.13,24.33,,,,,,1.631,22.74,4.056,7.68,9.815,,,,,,17.105,,,,,,,,,,,,17.025,8.036,,0.3287,,2.2855,,,,,,,16.2,,,,,,4.27,,,,,,,,,,,,,,,,,,,59.1,,
2020-07-03,,,,,,,,23.28,,,7.16,124.4,,,,,,,,,,11.2377,,,,48.27,,,90.75,,,,,,,,,3.147,,,,4.16,,,,1.959,,,,,,15.42,,55.14,,8.23,,,,,,,,,,,,,,,,,,2.882,22.46,,,,,,,,,,,,,,,26.84,,,,,2.524,10.73,,,7.05,24.0,,,,,,,22.68,4.01,,9.706,,,,,,16.84,,,,,,,,,,,,17.05,7.816,,0.3169,,2.2275,,,,,,,15.985,,,,,,4.151,,,,,,,,,,,,,,,,,,,59.0,,
2020-07-06,,,,,,,,23.89,,,7.39,126.6,,,,,,,,,,11.2281,,,,48.78,,,91.85,,,,,,,,,3.307,,,1.0715,4.414,,,,2.078,,,,,,15.96,,55.9,,8.405,,,,,,,,,,,,,,,,,,2.934,22.89,,,,,,,,,,,,,,,27.35,,,,,2.52,10.82,,,7.27,24.4,,,,,,1.639,22.66,4.054,7.74,10.08,,,,,,17.0,,,,,,,,,,,,17.145,7.974,,0.336,,2.337,,,,,,,16.245,,,,,,4.211,,,,,,,,,,,,,,,,,,,59.4,,
2020-07-07,,,,,,,,23.4,,,7.426,124.4,,,,,,,,,,11.2377,,,,48.55,,,91.6,,,,,,,,,3.226,,,1.046,4.323,,,,2.015,,,,,,15.85,,55.84,,8.11,,,,,,,,,,,,,,,,,,2.815,21.08,,,,,,,,,,,,,,,26.92,,,,,2.464,10.835,,,7.2,23.85,,,,,,1.628,22.82,3.912,7.505,10.172,,,,,,17.0,,,,,,,,,,,,16.93,7.87,,0.3302,,2.2675,,,,,,,16.525,,,,,,4.075,,,,,,,,,,,,,,,,,,,58.3,,
2020-07-08,,,,,,,,23.13,,,7.242,122.2,,,,,,,,,,11.0458,,,,47.05,,,92.9,,,,,,,,,3.119,,,1.024,4.198,,,,1.9755,,,,,,15.21,,56.6,,7.81,,,,,,,,,,,,,,,,,,2.812,21.12,,,,,,,,,,,,,,,26.48,,,,,2.361,10.72,,,7.07,23.35,,,,,,1.576,22.72,3.824,7.435,9.914,,,,,,16.875,,,,,,,,,,,,16.915,7.74,,0.3157,,2.216,,,,,,,16.475,,,,,,4.0,,,,,,,,,,,,,,,,,,,58.4,,
2020-07-09,,,,,,,,22.78,,,7.174,120.0,,,,,,,,,,10.9882,,,,45.07,,,92.25,,,,,,,,,3.075,,,1.018,4.128,,,,1.9515,,,,,,15.05,,56.66,,7.745,,,,,,,,,,,,,,,,,,2.758,20.85,,,,,,,,,,,,,,,26.47,,,,,2.325,10.6,,,6.92,23.18,,,,,,1.571,22.72,3.688,7.27,9.586,,,,,,16.64,,,,,,,,,,,,16.9,7.532,,0.3117,,2.1745,,,,,,,17.125,,,,,,3.95,,,,,,,,,,,,,,,,,,,58.45,,
2020-07-10,,,,,,,,23.79,,,7.246,120.0,,,,,,,,,,10.9018,,,,45.74,,,91.95,,,,,,,,,3.146,,,1.058,4.274,,,,1.994,,,,,,15.14,,57.08,,7.895,,,,,,,,,,,,,,,,,,2.85,21.3,,,,,,,,,,,,,,,26.2,,,,,2.375,10.73,,,6.88,23.13,,,,,,1.605,22.72,3.718,7.31,9.885,,,,,,16.76,,,,,,,,,,,,16.9,7.624,,0.3264,,2.22,,,,,,,17.31,,,,,,3.999,,,,,,,,,,,,,,,,,,,58.4,,
2020-07-13,,,,,,,,24.14,,,7.528,121.8,,,,,,,,,,11.1609,,,,48.5,,,93.15,,,,,,,,,3.205,,,1.07,4.364,,,,2.046,,,,,,15.52,,57.24,,7.9,,,,,,,,,,,,,,,,,,2.938,21.41,,,,,,,,,,,,,,,26.66,,,,,2.375,10.8,,,7.015,23.35,,,,,,1.633,22.72,3.764,7.46,10.374,,,,,,17.005,,,,,,,,,,,,16.9,7.784,,0.3309,,2.246,,,,,,,17.365,,,,,,4.083,,,,,,,,,,,,,,,,,,,58.5,,
2020-07-14,,,,,,,,23.58,,,7.328,118.9,,,,,,,,,,10.7579,,,,46.54,,,91.75,,,,,,,,,3.169,,,1.0835,4.308,,,,2.063,,,,,,15.13,,55.26,,7.64,,,,,,,,,,,,,,,,,,2.941,21.68,,,,,,,,,,,,,,,26.6,,,,,2.284,10.82,,,6.875,22.77,,,,,,1.649,22.7,3.618,7.275,10.19,,,,,,16.83,,,,,,,,,,,,16.855,7.986,,0.3335,,2.224,,,,,,,16.9,,,,,,4.168,,,,,,,,,,,,,,,,,,,58.75,,
2020-07-15,,,,,,,,24.21,,,7.388,124.1,,,,,,,,,,10.873,,,,49.39,,,93.75,,,,,,,,,3.25,,,1.0915,4.33,,,,2.087,,,,,,15.67,,55.86,,7.5,,,,,,,,,,,,,,,,,,2.973,21.57,,,,,,,,,,,,,,,27.21,,,,,2.535,11.0,,,7.185,23.24,,,,,,1.649,22.64,3.888,7.28,10.392,,,,,,16.695,,,,,,,,,,,,16.845,7.906,,0.3396,,2.267,,,,,,,18.085,,,,,,4.116,,,,,,,,,,,,,,,,,,,58.9,,
2020-07-16,,,,,,,,23.66,,,7.314,122.5,,,,,,,,,,10.6907,,,,47.46,,,98.95,,,,,,,,,3.262,,,1.1115,4.292,,,,2.08,,,,,,15.67,,57.36,,7.38,,,,,,,,,,,,,,,,,,2.989,21.81,,,,,,,,,,,,,,,27.0,,,,,2.466,11.04,,,6.97,23.0,,,,,,1.674,22.66,3.82,7.15,10.336,,,,,,16.7,,,,,,,,,,,,16.935,8.014,,0.333,,2.2605,,,,,,,18.145,,,,,,4.149,,,,,,,,,,,,,,,,,,,58.25,,
2020-07-17,,,,,,,,23.56,,,7.198,121.0,,,,,,,,,,10.4316,,,,47.56,,,96.25,,,,,,,,,3.216,,,,4.316,,,,2.086,,,,,,15.59,,56.92,,7.285,,,,,,,,,,,,,,,,,,3.029,22.04,,,,,,,,,,,,,,,26.95,,,,,2.398,11.085,,,6.885,22.99,,,,,,1.636,22.72,3.73,7.12,10.188,,,,,,16.925,,,,,,,,,,,,17.02,7.874,,0.33,,2.215,,,,,,,18.55,,,,,,4.134,,,,,,,,,,,,,,,,,,,58.35,,
2020-07-20,,,,,,,,23.41,,,7.168,120.3,,,,,,,,,,10.6715,,,,47.77,,,99.0,,,,,,,,,3.194,,,1.1245,4.325,,,,2.108,,,,,,15.56,,57.88,,7.33,,,,,,,,,,,,,,,,,,3.137,22.21,,,,,,,,,,,,,,,27.82,,,,,2.335,11.24,,,6.91,22.99,,,,,,1.662,22.66,3.67,7.08,10.17,,,,,,17.05,,,,,,,,,,,,17.195,7.738,,0.337,,2.21,,,,,,,19.075,,,,,,4.156,,,,,,,,,,,,,,,,,,,58.35,,
