date,IAG,JAZ,IBR,TPZ,CUB,IBE,BKT,AUM,EBR,PHM,AEN,BTO,TRE,TEF,SCH,EXT,NHH,ALB,ROV,HHU,RAD,GPP,OHL,CEP,AMP,LOR,POP,ALM,ECR,EBA,GAS,HIS,MVC,REE,A3T,URB,AMS,SEV,VAL,SCY,GAM,EVA,TRR,CAB,RED,FDR,ACS,TAB,UNI,GRF,IBL,FER,PUL,REP,MEL,ELE,SAB,CRF,ANE,BBV,ACX,ANA,ACE,MAS,ARG,ALT,DRC,NTG,CLN,SYV,MAP,CAN,SAR,BCH,TEM,IDR,CTE,PRS,FOC,AZC,SOL,CEN,HID,SGR,ENC,SAN,UNF,SGC,PRY,CAR,LOG,PMD,MRL,FAD,TL5,VIS,CRI,ARA,BKI,BME,ITX,COL,CIN,ASL,ZEL,TUB,MTS,ZOT,DIA,ABE,AGR,VDR,GES,TPI,CIE,FCC,ENG,CTF,AGS,ABG,URA,SLR,CTG,ACR,FEC
2001-11-02,,,,,,1.8068,0.7139,,,,,,,5.3718,,,7.234,15.8687,,,,,,,,,,,,,,,,1.2236,,,,,,,,,,,,,4.61,,,,,,,7.4677,,,,,,5.4212,4.7955,23.0605,,,,,,,,,,,,,,5.8017,,140.0314,,,,,,,,3.0485,,,,,,,,,,,,,,,3.0037,,,,,,,,,,,,,,,10.9988,,,,,,,,,
2001-11-05,,,,,,1.8127,0.7156,,,,,,,5.6549,,,7.3053,16.451,,,,,,,,,,,,,,,,1.2297,,,,,,,,,,,,,4.6207,,,,,,,7.673,,,,,,5.6037,4.733,24.0286,,,,,,,,,,,,,,5.8017,,145.9274,,,,,,,,3.2169,,,,,,,,,,,,,,,3.0441,,,,,,,,,,,,,,,10.954,,,,,,,,,
2001-11-06,,,,,,1.8248,0.7226,,,,,,,5.7882,,,7.2768,16.451,,,,,,,,,,,,,,,,1.2287,,,,,,,,,,,,,4.6699,,,,,,,7.5349,,,,,,5.7212,4.8233,23.5445,,,,,,,,,,,,,,5.9313,,147.9909,,,,,,,,3.2873,,,,,,,,,,,,,,,3.0734,,,,,,,,,,,,,,,10.972,,,,,,,,,
2001-11-07,,,,,,1.8127,0.7231,,,,,,,6.0007,,,7.4194,16.451,,,,,,,,,,,,,,,,1.2188,,,,,,,,,,,,,4.6172,,,,,,,7.6252,,,,,,5.7691,4.7818,23.7927,,,,,,,,,,,,,,5.9586,,147.4013,,,,,,,,3.2941,,,,,,,,,,,,,,,3.1838,,,,,,,,,,,,,,,11.1569,,,,,,,,,
2001-11-08,,,,,,1.838,0.7446,,,,,,,6.338,,,7.4052,16.7422,,,,,,,,,,,,,,,,1.2287,,,,,,,,,,,,,4.7418,,,,,,,7.997,,,,,,5.8995,4.8528,24.64,,,,,,,,,,,,,,6.2113,,148.1384,,,,,,,,3.368,,,,,,,,,,,,,,,3.106,,,,,,,,,,,,,,,10.972,,,,,,,,,
2001-11-09,,,,,,1.8308,0.7202,,,,,,,6.163,,,7.4264,16.524,,,,,,,,,,,,,,,,1.2188,,,,,,,,,,,,,4.719,,,,,,,7.9399,,,,,,5.7648,4.7885,23.7323,,,,,,,,,,,,,,6.1226,,152.2655,,,,,,,,3.3012,,,,,,,,,,,,,,,3.0829,,,,,,,,,,,,,,,10.6835,,,,,,,,,
2001-11-12,,,,,,1.8021,0.7165,,,,,,,5.9755,,,7.3411,16.2325,,,,,,,,,,,,,,,,1.2099,,,,,,,,,,,,,4.7225,,,,,,,7.9351,,,,,,5.6477,4.6499,23.726,,,,,,,,,,,,,,6.0475,,147.4013,,,,,,,,3.2453,,,,,,,,,,,,,,,3.047,,,,,,,,,,,,,,,10.3906,,,,,,,,,
2001-11-13,,,,,,1.7805,0.7308,,,,,,,6.3459,,,7.6972,16.7357,,,,,,,,,,,,,,,,1.2247,,,,,,,,,,,,,4.7313,,,,,,,8.0068,,,,,,5.9167,4.7818,24.5129,,,,,,,,,,,,,,6.4775,,155.9506,,,,,,,,3.4487,,,,,,,,,,,,,,,3.1217,,,,,,,,,,,,,,,10.368,,,,,,,,,
2001-11-14,,,,,,1.7532,0.7226,,,,,,,6.4545,,,7.8185,16.7792,,,,,,,,,,,,,,,,1.2198,,,,,,,,,,,,,4.6627,,,,,,,7.7208,,,,,,5.9999,4.9207,25.0639,,,,,,,,,,,,,,6.689,,156.2454,,,,,,,,3.5082,,,,,,,,,,,,,,,3.1669,,,,,,,,,,,,,,,10.3725,,,,,,,,,
2001-11-15,,,,,,1.7472,0.7267,,,,,,,6.6377,,,8.125,16.7792,,,,,,,,,,,,,,,,1.2137,,,,,,,,,,,,,4.747,,,,,,,7.1964,,,,,,6.0911,4.8374,25.3904,,,,,,,,,,,,,,6.6412,,157.7196,,,,,,,,3.4733,,,,,,,,,,,,,,,3.1838,,,,,,,,,,,,,,,10.4132,,,,,,,,,
2001-11-16,,,,,,1.7589,0.7355,,,,,,,6.6709,,,8.1036,16.9254,,,,,,,,,,,,,,,,1.2163,,,,,,,,,,,,,4.6803,,,,,,,7.2203,,,,,,6.1085,4.7596,24.7552,,,,,,,,,,,,,,6.5458,,162.1416,,,,,,,,3.5012,,,,,,,,,,,,,,,3.1527,,,,,,,,,,,,,,,10.2327,,,,,,,,,
2001-11-19,,,,,,1.7589,0.737,,,,,,,6.7458,,,8.4812,17.5238,,,,,,,,,,,,,,,,1.2386,,,,,,,,,,,,,4.74,,,,,,,7.4347,,,,,,6.243,4.7608,25.1122,,,,,,,,,,,,,,6.7232,,166.5636,,,,,,,,3.5502,,,,,,,,,,,,,,,3.2615,,,,,,,,,,,,,,,10.6384,,,,,,,,,
2001-11-20,,,,,,1.7589,0.7262,,,,,,,6.5504,,,8.0894,17.4141,,,,,,,,,,,,,,,,1.2474,,,,,,,,,,,,,4.74,,,,,,,7.5062,,,,,,6.1219,4.711,24.8155,,,,,,,,,,,,,,6.6549,,169.5116,,,,,,,,3.4554,,,,,,,,,,,,,,,3.2768,,,,,,,,,,,,,,,10.5935,,,,,,,,,
2001-11-21,,,,,,1.7472,0.7329,,,,,,,6.3877,,,7.7686,17.3484,,,,,,,,,,,,,,,,1.2474,,,,,,,,,,,,,4.8437,,,,,,,7.4776,,,,,,6.0478,4.6499,24.9184,,,,,,,,,,,,,,6.4843,,167.7429,,,,,,,,3.4136,,,,,,,,,,,,,,,3.2304,,,,,,,,,,,,,,,10.2824,,,,,,,,,
2001-11-22,,,,,,1.7613,0.7355,,,,,,,6.4876,,,8.0254,17.4724,,,,,,,,,,,,,,,,1.2398,,,,,,,,,,,,,4.8296,,,,,,,7.7208,,,,,,6.0082,4.6777,25.1484,,,,,,,,,,,,,,6.689,,170.9856,,,,,,,,3.3783,,,,,,,,,,,,,,,3.3081,,,,,,,,,,,,,,,10.4987,,,,,,,,,
2001-11-23,,,,,,1.7768,0.737,,,,,,,6.4462,,,7.9111,17.1222,,,,,,,,,,,,,,,,1.2411,,,,,,,,,,,,,4.9068,,,,,,,7.673,,,,,,6.1002,4.7194,24.9366,,,,,,,,,,,,,,6.6821,,173.9337,,,,,,,,3.4487,,,,,,,,,,,,,,,3.246,,,,,,,,,,,,,,,10.4356,,,,,,,,,
2001-11-26,,,,,,1.7472,0.7377,,,,,,,6.5379,,,7.9968,17.5087,,,,,,,,,,,,,,,,1.2188,,,,,,,,,,,,,4.8559,,,,,,,7.5731,,,,,,6.0911,4.8579,24.87,,,,,,,,,,,,,,6.6618,,179.0927,,,,,,,,3.4378,,,,,,,,,,,,,,,3.4167,,,,,,,,,,,,,,,10.5034,,,,,,,,,
2001-11-27,,,,,,1.7532,0.7335,,,,,,,6.421,,,8.018,16.9327,,,,,,,,,,,,,,,,1.2236,,,,,,,,,,,,,4.6998,,,,,,,7.4585,,,,,,6.0043,4.8374,24.3191,,,,,,,,,,,,,,6.6686,,179.2402,,,,,,,,3.3643,,,,,,,,,,,,,,,3.3081,,,,,,,,,,,,,,,10.4762,,,,,,,,,
2001-11-28,,,,,,1.7084,0.7266,,,,,,,6.3089,,,7.9753,17.2171,,,,,,,,,,,,,,,,1.2448,,,,,,,,,,,,,4.6964,,,,,,,7.5062,,,,,,5.9212,4.8609,24.2104,,,,,,,,,,,,,,6.4979,,175.85,,,,,,,,3.3326,,,,,,,,,,,,,,,3.2069,,,,,,,,,,,,,,,10.4132,,,,,,,,,
2001-11-29,,,,,,1.6992,0.7141,,,,,,,6.2254,,,7.8397,16.8888,,,,,,,,,,,,,,,,1.2265,,,,,,,,,,,,,4.6873,,,,,,,7.4347,,,,,,5.8388,4.8093,24.18,,,,,,,,,,,,,,6.6208,,168.3324,,,,,,,,3.28,,,,,,,,,,,,,,,3.1996,,,,,,,,,,,,,,,10.3859,,,,,,,,,
2001-11-30,,,,,,1.7159,0.711,,,,,,,6.2835,,,7.7757,17.3555,,,,,,,,,,,,,,,,1.2348,,,,,,,,,,,,,4.6437,,,,,,,7.4824,,,,,,5.978,4.8579,23.9982,,,,,,,,,,,,,,6.5526,,160.815,,,,,,,,3.3397,,,,,,,,,,,,,,,3.3452,,,,,,,,,,,,,,,10.7829,,,,,,,,,
2001-12-03,,,,,,1.7052,0.7087,,,,,,,6.1213,,,8.0894,17.0422,,,,,,,,,,,,,,,,1.2265,,,,,,,,,,,,,4.747,,,,,,,7.6493,,,,,,5.9129,4.7885,24.0407,,,,,,,,,,,,,,6.4501,,157.7196,,,,,,,,3.3466,,,,,,,,,,,,,,,3.4943,,,,,,,,,,,,,,,10.8188,,,,,,,,,
2001-12-04,,,,,,1.71,0.7087,,,,,,,6.363,,,8.2817,17.5455,,,,,,,,,,,,,,,,1.2411,,,,,,,,,,,,,4.8804,,,,,,,7.7921,,,,,,6.0911,4.8579,25.4207,,,,,,,,,,,,,,6.8734,,157.7196,,,,,,,,3.4274,,,,,,,,,,,,,,,3.5458,,,,,,,,,,,,,,,10.733,,,,,,,,,
2001-12-05,,,,,,1.6943,0.7141,,,,,,,6.7418,,,8.4386,17.983,,,,,,,,,,,,,,,,1.2348,,,,,,,,,,,,,5.0034,,,,,,,7.8495,,,,,,6.4394,5.1689,25.4207,,,,,,,,,,,,,,6.9279,,166.416,,,,,,,,3.5713,,,,,,,,,,,,,,,3.7197,,,,,,,,,,,,,,,11.1974,,,,,,,,,
2001-12-07,,,,,,1.661,0.6921,,,,,,,6.6709,,,8.1036,17.7057,,,,,,,,,,,,,,,,1.215,,,,,,,,,,,,,5.235,,,,,,,7.7301,,,,,,6.3346,5.0317,24.8823,,,,,,,,,,,,,,6.8256,,165.0895,,,,,,,,3.5186,,,,,,,,,,,,,,,3.6544,,,,,,,,,,,,,,,11.1794,,,,,,,,,
2001-12-10,,,,,,1.6921,0.6816,,,,,,,6.5256,,,8.2676,17.2171,,,,,,,,,,,,,,,,1.2163,,,,,,,,,,,,,4.9508,,,,,,,7.6064,,,,,,6.1561,5.1358,25.1788,,,,,,,,,,,,,,6.689,,163.1734,,,,,,,,3.4554,,,,,,,,,,,,,,,3.5642,,,,,,,,,,,,,,,11.1704,,,,,,,,,
2001-12-11,,,,,,1.6812,0.6959,,,,,,,6.5585,,,8.1393,17.7275,,,,,,,,,,,,,,,,1.2163,,,,,,,,,,,,,4.9964,,,,,,,7.7349,,,,,,6.243,5.2341,25.3546,,,,,,,,,,,,,,6.7914,,168.0376,,,,,,,,3.5257,,,,,,,,,,,,,,,3.5099,,,,,,,,,,,,,,,10.972,,,,,,,,,
2001-12-12,,,,,,1.6821,0.6872,,,,,,,6.4418,,,8.2747,17.0786,,,,,,,,,,,,,,,,1.2287,,,,,,,,,,,,,4.9596,,,,,,,7.4824,,,,,,6.2302,5.1701,24.4037,,,,,,,,,,,,,,6.805,,167.7429,,,,,,,,3.4835,,,,,,,,,,,,,,,3.3483,,,,,,,,,,,,,,,10.706,,,,,,,,,
2001-12-13,,,,,,1.6691,0.6819,,,,,,,6.2545,,,8.0965,17.0055,,,,,,,,,,,,,,,,1.221,,,,,,,,,,,,,4.7839,,,,,,,7.3634,,,,,,6.0478,5.0317,24.2104,,,,,,,,,,,,,,6.6343,,166.416,,,,,,,,3.3815,,,,,,,,,,,,,,,3.1838,,,,,,,,,,,,,,,10.6611,,,,,,,,,
2001-12-14,,,,,,1.6812,0.6763,,,,,,,6.1879,,,7.968,16.5315,,,,,,,,,,,,,,,,1.2287,,,,,,,,,,,,,4.8453,,,,,,,7.4824,,,,,,5.9606,5.0173,24.3679,,,,,,,,,,,,,,6.6412,,160.6676,,,,,,,,3.3466,,,,,,,,,,,,,,,3.2615,,,,,,,,,,,,,,,10.7649,,,,,,,,,
2001-12-17,,,,,,1.7159,0.699,,,,,,,6.3794,,,8.1891,16.7863,,,,,,,,,,,,,,,,1.2411,,,,,,,,,,,,,4.9314,,,,,,,7.6298,,,,,,6.2175,5.1079,25.2088,,,,,,,,,,,,,,6.8256,,167.1531,,,,,,,,3.4487,,,,,,,,,,,,,,,3.4167,,,,,,,,,,,,,,,10.99,,,,,,,,,
2001-12-18,,,,,,1.6932,0.6991,,,,,,,6.3919,,,7.9824,16.7066,,,,,,,,,,,,,,,,1.2521,,,,,,,,,,,,,4.8437,,,,,,,7.4395,,,,,,6.1735,5.0522,24.9548,,,,,,,,,,,,,,6.9552,,161.4047,,,,,,,,3.4378,,,,,,,,,,,,,,,3.4167,,,,,,,,,,,,,,,10.7287,,,,,,,,,
2001-12-19,,,,,,1.6752,0.7122,,,,,,,6.2713,,,8.0537,16.5603,,,,,,,,,,,,,,,,1.2635,,,,,,,,,,,,,4.8084,,,,,,,7.5969,,,,,,5.9868,5.1052,25.3904,,,,,,,,,,,,,,6.8666,,160.6676,,,,,,,,3.2594,,,,,,,,,,,,,,,3.4013,,,,,,,,,,,,,,,10.5935,,,,,,,,,
2001-12-20,,,,,,1.6895,0.6902,,,,,,,6.2295,,,7.8397,16.422,,,,,,,,,,,,,,,,1.2534,,,,,,,,,,,,,4.7664,,,,,,,7.4347,,,,,,5.8995,5.205,25.0938,,,,,,,,,,,,,,6.5595,,158.4564,,,,,,,,3.1644,,,,,,,,,,,,,,,3.3391,,,,,,,,,,,,,,,10.5485,,,,,,,,,
2001-12-21,,,,,,1.7112,0.6919,,,,,,,6.2879,,,7.8754,16.8522,,,,,,,,,,,,,,,,1.2574,,,,,,,,,,,,,4.749,,,,,,,7.492,,,,,,5.9167,5.1426,24.8155,,,,,,,,,,,,,,6.6549,,156.9825,,,,,,,,3.1571,,,,,,,,,,,,,,,3.3391,,,,,,,,,,,,,,,10.6835,,,,,,,,,
2001-12-27,,,,,,1.7316,0.7013,,,,,,,6.3713,,,7.968,17.5087,,,,,,,,,,,,,,,,1.2831,,,,,,,,,,,,,4.7504,,,,,,,7.7013,,,,,,6.0782,5.198,25.2334,,,,,,,,,,,,,,6.7299,,159.1936,,,,,,,,3.2977,,,,,,,,,,,,,,,3.3391,,,,,,,,,,,,,,,10.7018,,,,,,,,,
2001-12-28,,,,,,1.7493,0.711,,,,,,,6.2587,,,7.961,17.3703,,,,,,,,,,,,,,,,1.2969,,,,,,,,,,,,,4.8104,,,,,,,7.8066,,,,,,6.0478,5.2122,24.8155,,,,,,,,,,,,,,6.4979,,154.7714,,,,,,,,3.3012,,,,,,,,,,,,,,,3.325,,,,,,,,,,,,,,,10.4807,,,,,,,,,
2002-01-02,,,,,,1.7236,0.7074,,,,,,,6.2587,,,7.8684,16.9545,,,,,,,,,,,,,,,,1.2919,,,,,,,,,,,,,4.8437,,,,,,,7.6634,,,,,,6.0911,5.4273,24.5495,,,,,,,,,,,,,,6.6276,,150.0547,,,,,,,,3.3049,,,,,,,,,,,,,,,3.3701,,,,,,,,,,,,,,,10.4582,,,,,,,,,
2002-01-03,,,,,,1.7138,0.7056,,,,,,,6.5585,,,7.9753,17.0565,,,,,,,,,,,,,,,,1.2917,,,,,,,,,,,,,5.0945,,,,,,,7.7112,,,,,,6.1825,5.3922,25.2088,,,,,,,,,,,,,,6.7573,,159.046,,,,,,,,3.3537,,,,,,,,,,,,,,,3.4943,,,,,,,,,,,,,,,11.0444,,,,,,,,,
2002-01-04,,,,,,1.6994,0.6886,,,,,,,6.4754,,,7.9824,17.1444,,,,,,,,,,,,,,,,1.2801,,,,,,,,,,,,,4.9684,,,,,,,7.4061,,,,,,6.026,5.5751,24.9125,,,,,,,,,,,,,,6.689,,158.3091,,,,,,,,3.375,,,,,,,,,,,,,,,3.4943,,,,,,,,,,,,,,,11.1341,,,,,,,,,
2002-01-07,,,,,,1.6725,0.6743,,,,,,,6.1879,,,7.9824,16.4145,,,,,,,,,,,,,,,,1.2678,,,,,,,,,,,,,4.7613,,,,,,,6.8247,,,,,,5.83,5.5628,24.2104,,,,,,,,,,,,,,6.5526,,153.15,,,,,,,,3.2274,,,,,,,,,,,,,,,3.4479,,,,,,,,,,,,,,,10.8638,,,,,,,,,
2002-01-08,,,,,,1.6569,0.6779,,,,,,,6.1422,,,8.2246,16.7863,,,,,,,,,,,,,,,,1.2865,,,,,,,,,,,,,4.7839,,,,,,,6.7294,,,,,,5.8258,5.542,24.1981,,,,,,,,,,,,,,6.689,,154.6239,,,,,,,,3.2765,,,,,,,,,,,,,,,3.5689,,,,,,,,,,,,,,,10.8638,,,,,,,,,
2002-01-09,,,,,,1.6569,0.6644,,,,,,,6.0088,,,7.8754,16.4585,,,,,,,,,,,,,,,,1.2714,,,,,,,,,,,,,4.6786,,,,,,,6.5293,,,,,,5.6865,5.3955,23.6051,,,,,,,,,,,,,,6.5867,,151.2338,,,,,,,,3.2453,,,,,,,,,,,,,,,3.4943,,,,,,,,,,,,,,,10.8773,,,,,,,,,
2002-01-10,,,,,,1.6545,0.6553,,,,,,,5.8299,,,7.8897,16.4293,,,,,,,,,,,,,,,,1.2667,,,,,,,,,,,,,4.6647,,,,,,,6.8152,,,,,,5.599,5.2772,23.9078,,,,,,,,,,,,,,6.491,,148.1384,,,,,,,,3.1397,,,,,,,,,,,,,,,3.4865,,,,,,,,,,,,,,,10.5979,,,,,,,,,
2002-01-11,,,,,,1.6835,0.6553,,,,,,,5.909,,,7.9111,17.2171,,,,,,,,,,,,,,,,1.2678,,,,,,,,,,,,,4.6699,,,,,,,6.9705,,,,,,5.5903,5.27,23.6051,,,,,,,,,,,,,,6.5319,,148.1384,,,,,,,,3.1608,,,,,,,,,,,,,,,3.3857,,,,,,,,,,,,,,,10.6835,,,,,,,,,
2002-01-14,,,,,,1.7041,0.6508,,,,,,,5.7088,,,7.7686,16.9107,,,,,,,,,,,,,,,,1.2689,,,,,,,,,,,,,4.7137,,,,,,,6.7249,,,,,,5.3628,5.2284,23.9078,,,,,,,,,,,,,,6.4569,,140.0314,,,,,,,,3.0553,,,,,,,,,,,,,,,3.3641,,,,,,,,,,,,,,,10.7881,,,,,,,,,
2002-01-15,,,,,,1.6871,0.6573,,,,,,,5.7882,,,7.6688,16.8159,,,,,,,,,,,,,,,,1.2612,,,,,,,,,,,,,4.8104,,,,,,,6.8114,,,,,,5.6424,5.1028,23.7869,,,,,,,,,,,,,,6.5867,,140.3262,,,,,,,,3.189,,,,,,,,,,,,,,,3.2848,,,,,,,,,,,,,,,10.7427,,,,,,,,,
2002-01-16,,,,,,1.6741,0.6618,,,,,,,5.6299,,,7.6972,16.874,,,,,,,,,,,,,,,,1.2626,,,,,,,,,,,,,4.789,,,,,,,6.5848,,,,,,5.5114,5.1935,23.7564,,,,,,,,,,,,,,6.4979,,139.4416,,,,,,,,3.0976,,,,,,,,,,,,,,,3.3391,,,,,,,,,,,,,,,10.6517,,,,,,,,,
2002-01-17,,,,,,1.6933,0.6728,,,,,,,5.7716,,,7.7258,17.2754,,,,,,,,,,,,,,,,1.289,,,,,,,,,,,,,4.9858,,,,,,,6.6715,,,,,,5.6686,5.2491,24.3316,,,,,,,,,,,,,,6.6821,,146.9592,,,,,,,,3.1714,,,,,,,,,,,,,,,3.3546,,,,,,,,,,,,,,,10.9432,,,,,,,,,
2002-01-18,,,,,,1.6994,0.6768,,,,,,,5.8675,,,7.8684,17.4286,,,,,,,,,,,,,,,,1.2943,,,,,,,,,,,,,4.9155,,,,,,,6.6328,,,,,,5.6686,5.1935,24.1437,,,,,,,,,,,,,,6.5867,,147.4013,,,,,,,,3.1855,,,,,,,,,,,,,,,3.3701,,,,,,,,,,,,,,,10.8793,,,,,,,,,
2002-01-21,,,,,,1.6871,0.679,,,,,,,5.7675,,,7.8614,17.392,,,,,,,,,,,,,,,,1.3052,,,,,,,,,,,,,4.898,,,,,,,6.4641,,,,,,5.5552,5.2284,23.8772,,,,,,,,,,,,,,6.4843,,141.5052,,,,,,,,3.1397,,,,,,,,,,,,,,,3.3546,,,,,,,,,,,,,,,10.8291,,,,,,,,,
2002-01-22,,,,,,1.7041,0.6771,,,,,,,5.8465,,,7.9039,17.5087,,,,,,,,,,,,,,,,1.312,,,,,,,,,,,,,4.9717,,,,,,,6.3677,,,,,,5.7957,5.3539,24.1378,,,,,,,,,,,,,,6.4434,,149.6124,,,,,,,,3.2274,,,,,,,,,,,,,,,3.3546,,,,,,,,,,,,,,,10.793,,,,,,,,,
2002-01-23,,,,,,1.697,0.6833,,,,,,,5.9129,,,7.8256,17.4724,,,,,,,,,,,,,,,,1.3181,,,,,,,,,,,,,5.0877,,,,,,,6.3432,,,,,,5.8612,5.312,24.1498,,,,,,,,,,,,,,6.4501,,153.2976,,,,,,,,3.2134,,,,,,,,,,,,,,,3.4324,,,,,,,,,,,,,,,10.9476,,,,,,,,,
2002-01-24,,,,,,1.6812,0.6877,,,,,,,6.1213,,,7.7044,17.6839,,,,,,,,,,,,,,,,1.3218,,,,,,,,,,,,,5.1701,,,,,,,6.4256,,,,,,5.8833,5.27,24.18,,,,,,,,,,,,,,6.491,,160.6676,,,,,,,,3.273,,,,,,,,,,,,,,,3.5441,,,,,,,,,,,,,,,11.0432,,,,,,,,,
2002-01-25,,,,,,1.6812,0.6828,,,,,,,6.0313,,,7.6688,17.6914,,,,,,,,,,,,,,,,1.3473,,,,,,,,,,,,,5.049,,,,,,,6.6909,,,,,,5.892,5.3829,24.2406,,,,,,,,,,,,,,6.491,,157.7196,,,,,,,,3.273,,,,,,,,,,,,,,,3.5021,,,,,,,,,,,,,,,11.1025,,,,,,,,,
2002-01-28,,,,,,1.686,0.6835,,,,,,,6.0868,,,7.8541,17.8007,,,,,,,,,,,,,,,,1.3356,,,,,,,,,,,,,5.0701,,,,,,,6.7582,,,,,,5.9531,5.4373,24.7733,,,,,,,,,,,,,,6.6618,,158.4564,,,,,,,,3.3187,,,,,,,,,,,,,,,3.4943,,,,,,,,,,,,,,,11.134,,,,,,,,,
2002-01-29,,,,,,1.6908,0.6803,,,,,,,5.9805,,,7.8897,17.6474,,,,,,,,,,,,,,,,1.3167,,,,,,,,,,,,,5.056,,,,,,,6.6378,,,,,,5.8659,5.4025,24.5129,,,,,,,,,,,,,,6.6618,,157.7196,,,,,,,,3.273,,,,,,,,,,,,,,,3.4167,,,,,,,,,,,,,,,11.0251,,,,,,,,,
2002-01-30,,,,,,1.6751,0.6814,,,,,,,5.7342,,,7.9395,17.3265,,,,,,,,,,,,,,,,1.3459,,,,,,,,,,,,,5.0912,,,,,,,6.6183,,,,,,5.7738,5.3189,24.7248,,,,,,,,,,,,,,6.6208,,151.8234,,,,,,,,3.2065,,,,,,,,,,,,,,,3.3655,,,,,,,,,,,,,,,10.8793,,,,,,,,,
2002-01-31,,,,,,1.6751,0.6814,,,,,,,5.7978,,,8.1891,17.5819,,,,,,,,,,,,,,,,1.3155,,,,,,,,,,,,,5.2054,,,,,,,6.7054,,,,,,5.7738,5.4093,24.6279,,,,,,,,,,,,,,6.6618,,156.9825,,,,,,,,3.1859,,,,,,,,,,,,,,,3.437,,,,,,,,,,,,,,,11.0388,,,,,,,,,
2002-02-01,,,,,,1.6849,0.6848,,,,,,,5.8616,,,7.9539,17.8007,,,,,,,,,,,,,,,,1.3218,,,,,,,,,,,,,5.2158,,,,,,,6.7825,,,,,,5.9225,5.4719,24.9973,,,,,,,,,,,,,,6.6208,,155.5084,,,,,,,,3.2917,,,,,,,,,,,,,,,3.5703,,,,,,,,,,,,,,,11.1435,,,,,,,,,
2002-02-04,,,,,,1.6835,0.6835,,,,,,,5.7129,,,8.018,17.4361,,,,,,,,,,,,,,,,1.3346,,,,,,,,,,,,,5.2121,,,,,,,6.6087,,,,,,5.7042,5.4441,24.9669,,,,,,,,,,,,,,6.5798,,156.9825,,,,,,,,3.2176,,,,,,,,,,,,,,,3.4819,,,,,,,,,,,,,,,10.9476,,,,,,,,,
2002-02-05,,,,,,1.6751,0.6848,,,,,,,5.5515,,,7.9467,17.363,,,,,,,,,,,,,,,,1.3231,,,,,,,,,,,,,5.0912,,,,,,,6.5172,,,,,,5.5202,5.4719,24.8155,,,,,,,,,,,,,,6.4843,,157.8668,,,,,,,,3.1011,,,,,,,,,,,,,,,3.4479,,,,,,,,,,,,,,,10.8793,,,,,,,,,
2002-02-06,,,,,,1.6751,0.6774,,,,,,,5.3561,,,7.6331,17.1444,,,,,,,,,,,,,,,,1.3432,,,,,,,,,,,,,5.0298,,,,,,,6.3677,,,,,,5.4721,5.4719,24.392,,,,,,,,,,,,,,6.3479,,151.8234,,,,,,,,3.0411,,,,,,,,,,,,,,,3.3409,,,,,,,,,,,,,,,10.8565,,,,,,,,,
2002-02-07,,,,,,1.6908,0.6691,,,,,,,5.5216,,,7.626,17.1368,,,,,,,,,,,,,,,,1.3407,,,,,,,,,,,,,5.1175,,,,,,,6.4978,,,,,,5.6951,5.4933,23.9078,,,,,,,,,,,,,,6.3479,,146.9592,,,,,,,,3.1221,,,,,,,,,,,,,,,3.4461,,,,,,,,,,,,,,,11.1159,,,,,,,,,
2002-02-08,,,,,,1.7175,0.668,,,,,,,5.5344,,,7.4906,17.0711,,,,,,,,,,,,,,,,1.3444,,,,,,,,,,,,,5.0455,,,,,,,6.5121,,,,,,5.564,5.4708,23.9078,,,,,,,,,,,,,,6.2932,,142.3897,,,,,,,,3.073,,,,,,,,,,,,,,,3.3546,,,,,,,,,,,,,,,11.0705,,,,,,,,,
2002-02-11,,,,,,1.6933,0.6637,,,,,,,5.5642,,,7.7044,17.0639,,,,,,,,,,,,,,,,1.3509,,,,,,,,,,,,,5.049,,,,,,,6.4978,,,,,,5.5246,5.496,23.7223,,,,,,,,,,,,,,6.3479,,145.1904,,,,,,,,3.0939,,,,,,,,,,,,,,,3.3546,,,,,,,,,,,,,,,10.9703,,,,,,,,,
2002-02-12,,,,,,1.6849,0.6691,,,,,,,5.4919,,,7.626,17.0711,,,,,,,,,,,,,,,,1.3723,,,,,,,,,,,,,5.1946,,,,,,,6.5701,,,,,,5.4636,5.4719,24.0203,,,,,,,,,,,,,,6.3273,,141.8,,,,,,,,3.0939,,,,,,,,,,,,,,,3.3375,,,,,,,,,,,,,,,11.107,,,,,,,,,
2002-02-13,,,,,,1.6908,0.6734,,,,,,,5.5812,,,7.569,17.1949,,,,,,,,,,,,,,,,1.3634,,,,,,,,,,,,,5.1736,,,,,,,6.5121,,,,,,5.5813,5.4373,24.1726,,,,,,,,,,,,,,6.3819,,146.0748,,,,,,,,3.1152,,,,,,,,,,,,,,,3.2987,,,,,,,,,,,,,,,10.9432,,,,,,,,,
2002-02-14,,,,,,1.7041,0.6776,,,,,,,5.6745,,,7.7686,17.2171,,,,,,,,,,,,,,,,1.3961,,,,,,,,,,,,,5.2895,,,,,,,6.6138,,,,,,5.7606,5.4719,24.8426,,,,,,,,,,,,,,6.4229,,156.5402,,,,,,,,3.1966,,,,,,,,,,,,,,,3.4324,,,,,,,,,,,,,,,11.2343,,,,,,,,,
