date,A3TV,ABE,ABG.P_1,ABG,ACS,ACX_1,ACX_2,AENA,AGS,ALB_2,ALB_3,ALM,ALT,AMP,AMS_1,ANA_1,ANA_2,ANE,BBVA,BKIA,BKIA_1,BKT,BME,BTO_1,BTO_2,CABK,CIE,CIN,CLNX,COL,COL_1,CRI_2,DIA,DRC,EBRO,EBRO_1,ELE,ELE_1,ENC,ENC_1,ENG,FCC,FDR,FER,GAM,GAM_1,GRF,IAG,IBE,IBLA,IBR,IDR,ITX,JAZ,LOR,MAP,MAP_1,MAP_2,MAS,MEL,MRL,MTS,NHH,NHH_2,NTGY,OHLA,PHM,POP,PRS,PRS_1,PUL,RED,REE,REE_1,REP,ROVI,SAB,SAN,SAN_1,SCYR,SCYR_1,SCYR_2,SGC,SGRE,SLR,SOL,TEF,TEM,TL5,TRE,TUB,UNF,VIS,VIS_1,VIS_2,VIS_3,ZEL,benchmark
2009-08-19,,8.223685264587402,,3.7033,22.4999,9.7427,,,,,,,,,,62.2184,,,6.4634,,,3.4663,12.254,,8.90999984741211,,,5.735,,,,2.9333,,,,,19.469999313354492,,,,8.4605,15.9487,,3.6436,56.50381088256836,,4.9486,,3.9815,1.659,1.8578000000000001,13.0083,6.4003,,,,,1.6984,,,,46.4631,,,7.663730883,8.906597137451172,,12.4004,,,,,,5.2871,9.7405,,2.3982,,5.3868,,7.9961,,,,,,9.9187,,5.6407,28.3955,,,,,,,,10695.4892578125
2009-08-20,,8.2903413772583,,3.7845,23.0504,9.9127,,,,,,,,,,63.4164,,,6.6085,,,3.4913,12.5255,,9.03499984741211,,,5.875,,,,2.9939,,,,,19.895000457763672,,,,8.5553,16.1382,,3.7324,55.867347717285156,,4.9162,,4.0414,1.67,1.8518,13.0205,6.3237,,,,,1.696,,,,47.2023,,,7.7777213394,9.074507713317871,,12.6651,,,,,,5.3785,9.9231,,2.4273,,5.4973,,7.9887,,,,,,10.1679,,5.7624,28.9735,,,,,,,,10892.4892578125
2009-08-21,,8.287565231323242,,3.8696,23.4668,10.2665,,,,,,,,,,64.3674,,,6.8196,,,3.5569,12.749,,9.234999656677246,,,6.005,,,,3.033,,,,,20.395000457763672,,,,8.7171,16.3794,,3.815,55.584476470947266,,4.9626,,4.1351,1.733,1.8789,13.0897,6.4893,,,,,1.7291,,,,48.5576,,,7.8777262707,9.15238094329834,,13.1384,,,,,,5.4779,10.2436,,2.4736,,5.6645,,8.1915,,,,,,10.3817,,5.8271,29.3154,,,,,,,,11160.98828125
2009-08-24,,8.370884895324707,,3.8776,23.4668,10.4538,,,,,,,,,,65.4597,,,7.0478,,,3.6834,12.6692,,9.270000457763672,,,6.05,,,,3.0547,,,,,20.700000762939453,,,,8.656,16.408,,3.8437,56.64524841308594,,4.9647,,4.1684,1.724,1.9088,13.1872,6.4635,,,,,1.7517,,,,49.9101,,,8.1529715192,9.395730018615723,,13.7432,,,,,,5.4182,10.4623,,2.5052,,5.7212,,8.2134,,,,,,10.4502,,5.7911,29.5057,,,,,,,,11303.7880859375
2009-08-25,,8.451427459716797,,3.8255,23.3515,10.4085,,,,,,,,,,65.5653,,,7.2501,,,3.7168,12.6905,,9.5,,,6.03,,,,3.0676,,,,,20.81999969482422,,,,8.6162,16.4311,,3.8308,56.574527740478516,,4.9668,,4.1988,1.7570000000000001,1.9419,13.1952,6.4229,,,,,1.7256,,,,49.5484,,,8.2031846102,9.468734741210938,,14.253,,,,,,5.4215,10.615,,2.5322,,5.7995,,8.1698,,,,,,10.5392,,5.7732,29.5057,,,,,,,,11427.7880859375
2009-08-26,,8.443094253540039,,3.7053,23.2747,10.3811,,,,,,,,,,64.6142,,,7.1903,,,3.696,12.6426,,9.555000305175781,,,6.035,,,,3.0113,,,,,20.969999313354492,,,,8.6008,16.2014,,3.8343,55.867347717285156,,4.9728,,4.185,1.725,1.9389,13.4108,6.3973,,,,,1.7588,,,,48.0431,,,8.261569966,9.322725296020508,,14.1304,,,,,,5.438,10.3934,,2.5368,,5.7969,,8.3651,,,,,,10.5064,,5.723,29.3384,,,,,,,,11376.388671875
2009-08-27,,8.39865779876709,,3.6052,23.1081,10.2665,,,,,,,,,,64.0855,,,7.1506,,,3.7528,12.8447,,9.489999771118164,,,6.07,,,,2.9896000000000003,,,,,20.774999618530273,,,,8.5616,16.3334,,3.8562,56.15021896362305,,4.993,,4.2421,1.7000000000000002,1.9359000000000002,13.4067,6.293,,,,,1.7239,,,,48.0052,,,8.1336782344,9.213217735290527,,13.9982,,,,,,5.5012,10.3964,,2.5368,,5.7995,,8.3797,,,,,,10.4767,,5.6909,28.6386,,,,,,,,11356.888671875
2009-08-28,,8.443094253540039,,3.6151,23.1404,10.3115,,,,,,,,,,64.3322,,,7.1647,,,3.8798,13.095,,9.470000267028809,,,6.23,,,,3.02,,,,,20.94499969482422,,,,8.5125,16.2186,,3.9581,55.1601676940918,,4.9608,,4.2953,1.741,1.9359000000000002,13.5204,6.3835,,,,,1.7366,,,,48.9769,,,8.1696530495,9.106143951416016,,14.4046,,,,,,5.4265,10.4773,,2.5758,,5.8479,,8.4773,,,,,,10.5243,,5.7124,29.0267,,,,,,,,11442.6884765625
2009-08-31,,8.429206848144531,,3.6052,23.0122,10.2319,,,,,,,,,,63.6629,,,7.0649,,,3.9089,13.1696,,9.350000381469727,,,6.175,,,,3.033,,,,,20.690000534057617,,,,8.4118,16.1726,,3.923,55.584476470947266,,4.9668,,4.3154,1.7389999999999999,1.9239000000000002,13.4554,6.4788,,,,,1.7412,,,,47.7004,,,8.1503597645,8.857928276062012,,14.1963,,,,,,5.425,10.3636,,2.5615,,5.7913,,8.4158,,,,,,10.4472,,5.6011,28.8135,,,,,,,,11365.087890625
2009-09-01,,8.19591236114502,,3.5861,22.7306,10.1314,,,,,,,,,,62.9582,,,6.9336,,,3.8373,13.0206,,9.15999984741211,,,6.105,,,,2.9723,,,,,20.600000381469727,,,,8.3231,15.4952,,3.8786,55.1601676940918,,4.9647,,4.2553,1.709,1.8998,13.3578,6.3918,,,,,1.7529,,,,46.6718,,,7.9696431871,8.792222023010254,,13.8088,,,,,,5.357,10.1836,,2.4934,,5.6621,,7.9021,,,,,,10.3402,,5.5188,28.5172,,,,,,,,11172.98828125
2009-09-02,,8.215353965759277,,3.51,22.4743,10.0688,,,,,,,,,,63.0287,,,6.8026,,,3.7446,13.1216,,8.850000381469727,,,5.895,,,,2.9463,,,,,21.170000076293945,,,,8.424,15.1278,,3.7451,53.03861999511719,,4.8737,,4.2353,1.674,1.9149,13.3131,6.3031,,,,,1.682,,,,46.0433,,,7.8583487355,8.57077407836914,,13.5732,,,,,,5.4946,10.016,,2.4073,,5.5032,,7.8513,,,,,,10.2392,,5.4255,28.6007,,,,,,,,10999.689453125
2009-09-03,,8.19035816192627,,3.5751,22.4743,10.0481,,,,,,,,,,63.8389,,,6.8341,,,3.6412,13.0526,,8.920000076293945,,,5.895,,,,2.9116,,,,,21.200000762939453,,,,8.4208,15.4092,,3.7451,50.917076110839844,,4.8614,,4.2221,1.678,1.951,13.2358,6.2162,,,,,1.7052,,,,46.2526,,,7.8137804047,8.517236709594727,,13.600999999999999,,,,,,5.3587,10.031,,2.427,,5.5564,,7.7935,,,,,,10.2183,,5.5188,29.3458,,,,,,,,11018.0888671875
2009-09-04,,8.148696899414062,,3.6762,22.4551,10.1314,,,,,,,,,,66.094,,,6.9395,,,3.8226,13.2175,,9.079999923706055,,,6.025,,,,2.8986,,,,,21.174999237060547,,,,8.3992,15.547,,3.8278,52.68503189086914,,4.8737,,4.2751,1.729,1.9419,13.1587,6.2332,,,,,1.7366,,,,47.0337,,,7.8167291601,8.73138427734375,,13.7527,,,,,,5.3686,10.0997,,2.4517,,5.8104,,7.8513,,,,,,10.3223,,5.5618,30.6921,,,,,,,,11222.6884765625
2009-09-07,,8.148696899414062,,3.7564,22.8713,10.2456,,,,,,,,,,67.644,,,7.0423,,,3.8246,13.4248,,9.079999923706055,,,6.175,,,,2.9593,,,,,21.68000030517578,,,,8.4727,15.9028,,3.923,53.03861999511719,,4.9222,,4.3355,1.748,1.99,13.3376,6.3577,,,,,1.7641,,,,48.7289,,,7.958522167,8.760587692260742,,13.9891,,,,,,5.4549,10.2167,,2.5035,,5.8479,,8.0249,,,,,,10.5363,,5.7338,30.4713,,,,,,,,11388.587890625
2009-09-08,,8.176470756530762,,3.7363,22.7306,10.3394,,,,,,,,,,68.1371,,,7.025,,,3.7614,13.8138,,9.1899995803833,,,6.29,,,,2.981,,,,,21.139999389648438,,,,8.4298,15.8282,,3.9961,54.45298385620117,,4.8878,,4.302,1.849,2.0051,13.2847,6.3544,,,,,1.7955,,,,48.9957,,,7.8973565561,8.760587692260742,,13.9511,,,,,,5.385,10.2287,,2.4715,,5.7832,,7.9526,,,,,,10.6166,,5.8234,29.8174,,,,,,,,11366.587890625
2009-09-09,,8.209799766540527,,3.7754,22.7048,10.3394,,,,,,,,,,69.335,,,7.0876,,,3.7867,13.7019,,9.274999618530273,,,6.32,,,,3.0113,,,,,21.360000610351562,,,,8.488,16.167,,4.0151,53.03861999511719,,4.89,,4.3255,1.892,2.0081,13.4513,6.4501,,,,,1.8202,,,,49.6435,,,7.9945812323,9.018538475036621,,13.9982,,,,,,5.3766,10.5162,,2.4715,,5.778,,8.0685,,,,,,10.765,,6.3072,30.1291,,,,,,,,11461.98828125
2009-09-10,,8.251458168029785,,3.9036,22.5254,10.3012,,,,,,,,,,67.8906,,,6.9679,,,3.6728,13.4475,,9.130000114440918,,,6.27,,,,2.9982,,,,,21.424999237060547,,,,8.595,16.012,,3.9836,52.96790313720703,,4.9162,,4.2988,1.8820000000000001,2.0141,13.2603,6.3203,,,,,1.7955,,,,49.5674,,,7.9945812323,8.799522399902344,,13.3174,,,,,,5.4215,10.4652,,2.4049,,5.6752,,7.9779,,,,,,10.7499,,6.2284,30.418,,,,,,,,11340.7880859375
2009-09-11,,8.387548446655273,,4.0478,22.8777,10.5058,,,,,,,,,,68.1371,,,6.9737,,,3.6556,13.5066,,9.130000114440918,,,6.385,,,,3.0243,,,,,22.079999923706055,,,,8.7049,16.2071,,4.0563,53.03861999511719,,4.9689,,4.3221,1.953,2.0231,13.2116,6.4466,,,,,1.8099,,,,52.1009,,,8.0252482878,8.799522399902344,,13.2137,,,,,,5.4764,10.6211,,2.4171,,5.751,,8.1011,,,,,,10.857,,6.0921,30.4791,,,,,,,,11452.587890625
2009-09-14,,8.443094253540039,,4.0268,22.9545,10.3914,,,,,,,,,,67.5736,,,6.9679,,,3.6245,13.4796,,8.989999771118164,,,6.425,,,,2.9982,,,,,22.309999465942383,,,,8.6775,16.1726,,4.0818,53.3922119140625,,5.0397,,4.3755,1.9689999999999999,2.0051,13.2522,6.5253,,,,,1.7907,,,,52.1961,,,8.0752928785,8.784921646118164,,13.1667,,,,,,5.4895,10.7706,,2.3975,,5.7456,,8.1589,,,,,,10.9371,,6.3215,30.1671,,,,,,,,11492.587890625
2009-09-15,,8.456981658935547,,4.171,22.9226,10.5022,,,,,,,,,,68.1724,,,6.9793,,,3.6875,13.3989,,9.069999694824219,,,6.46,,,,2.9939,,,,,22.299999237060547,,,,8.6044,16.1726,,4.1042,52.68503189086914,,5.1872,,4.3954,2.0,2.0231,13.5693,6.5934,,,,,1.8039,,,,53.4726,,,8.1308979792,8.707051277160645,,13.1856,,,,,,5.5576,10.9145,,2.4123,,5.8155,,8.3325,,,,,,11.0619,,6.3395,30.5323,,,,,,,,11593.2880859375
2009-09-16,,8.426431655883789,,4.206,23.1148,10.5924,,,,,,,,,,68.3487,,,7.0193,,,3.6623,13.7816,,9.100000381469727,,,6.96,,,,3.0243,,,,,22.7549991607666,,,,8.6162,16.3047,,4.4216,52.19000244140625,,5.2887,,4.4257,1.996,2.0201,13.9473,6.9261,,,,,1.7907,,,,54.2152,,,8.1196927091,8.904165267944336,,13.270199999999999,,,,,,5.6786,11.1242,,2.4565,,5.91,,8.4882,,,,,,11.1805,,6.619,30.342,,,,,,,,11746.888671875
2009-09-17,,8.387548446655273,,4.204,23.1786,10.5509,,,,,,,,,,68.5247,,,7.0023,,,3.6875,13.7492,,9.029999732971191,,,7.005,,,,3.0374,,,,,23.09000015258789,,,,8.7783,16.3508,,4.4505,52.402156829833984,,5.1872,,4.5226,2.087,2.0411,14.0123,6.8171,,,,,1.8202,,,,53.2058,,,8.1030111787,9.106143951416016,,13.1285,,,,,,5.7201,11.274,,2.4517,,5.918,,8.7269,,,,,,11.1599,,6.816,30.821,,,,,,,,11770.98828125
2009-09-18,,8.318113327026367,,4.102,23.2747,10.5961,,,,,,,,,,68.7714,,,6.9625,,,3.7253,13.8572,,8.979999542236328,,,7.02,,,,3.033,,,,,23.56999969482422,,,,8.7569,16.3278,,4.46,52.897186279296875,,5.1065,,4.6027,2.063,2.0291,14.3334,6.8272,,,,,1.8696,,,,52.4629,,,8.0473218278,9.237552642822266,,13.0621,,,,,,5.725,11.2441,,2.4614,,5.9641,,8.7269,,,,,,11.0587,,6.7693,30.7224,,,,,,,,11777.2880859375
2009-09-21,,8.315337181091309,,4.1069,23.0187,10.5022,,,,,,,,,,67.4679,,,6.871,,,3.6498,13.8194,,8.90999984741211,,,7.19,,,,3.0113,,,,,22.2549991607666,,,,8.7723,16.3278,,4.5679,51.694976806640625,,5.171,,4.5391,2.065,2.0171,14.3497,6.8936,,,,,1.8088,,,,50.4816,,,8.0335890529,8.962566375732422,,12.7503,,,,,,5.7783,11.2111,,2.4369,,5.9342,,8.5387,,,,,,11.151,,6.5937,29.9771,,,,,,,,11727.388671875
2009-09-22,,8.401434898376465,,4.0919,23.3066,10.4676,,,,,,,,,,66.7984,,,6.9564,,,3.7128,13.7492,,8.925000190734863,,,7.645,,,,3.0547,,,,,22.110000610351562,,,,8.7966,16.7583,,4.857,51.694976806640625,,5.2866,,4.5158,2.1,2.0171,14.1302,6.7676,,,,,1.7983,,,,51.034,,,8.1114361941,9.203482627868652,,12.9679,,,,,,5.7434,11.439,,2.4517,,5.9775,,9.3927,,,,,,11.2371,,6.6941,29.8782,,,,,,,,11816.6884765625
2009-09-23,,8.448649406433105,,4.0498,23.1338,10.4886,,,,,,,,,,66.6928,,,6.9936,,,3.6983,14.2884,,8.829999923706055,,,7.6,,,,3.0416,,,,,22.0049991607666,,,,8.7478,16.9823,,4.8285,51.199947357177734,,5.3414,,4.4925,2.076,2.0561,14.2562,6.8936,,,,,1.8177,,,,51.2434,,,8.061223103,9.003936767578125,,12.9494,,,,,,5.7568,11.4117,,2.4594,,6.0477,,9.494,,,,,,11.225,,6.6978,29.5436,,,,,,,,11853.2880859375
2009-09-24,,8.39865779876709,,4.0337,23.0187,10.3046,,,,,,,,,,65.671,,,6.8997,,,3.6117,13.9217,,8.739999771118164,,,7.675,,,,3.0156,,,,,22.299999237060547,,,,8.656,16.7642,,4.8759,50.3513298034668,,5.2461,,4.429,2.085,2.0171,14.0043,6.8427,,,,,1.79,,,,49.7196,,,8.0083982574,8.8433256149292,,12.7126,,,,,,5.6952,11.1483,,2.4221,,5.9562,,9.2334,,,,,,11.1036,,6.5795,28.8214,,,,,,,,11695.888671875
2009-09-25,,8.401434898376465,,3.9935,22.7306,10.1035,,,,,,,,,,65.1777,,,6.8681,,,3.6053,14.0836,,8.6899995803833,,,7.875,,,,3.0156,,,,,22.25,,,,8.6318,16.6492,,5.003,51.270668029785156,,5.2766,,4.4121,2.035,2.0201,13.9108,6.7811,,,,,1.7844,,,,48.1384,,,8.0057022525,8.568340301513672,,12.4955,,,,,,5.6771,11.1423,,2.395,,5.9397,,9.1213,,,,,,11.0499,,6.5437,28.8819,,,,,,,,11643.7880859375
2009-09-28,,8.69305419921875,,4.0899,23.0442,10.3634,,,,,,,,,,65.4949,,,7.0534,,,3.6875,14.3318,,8.90999984741211,,,8.17,,,,3.0374,,,,,22.5,,,,8.7447,16.9823,,5.1905,49.50271224975586,,5.3414,,4.4757,2.011,2.0231,14.179,6.8768,,,,,1.8184,,,,50.1005,,,8.1364584893,9.09640884399414,,12.845,,,,,,5.7848,11.3639,,2.4594,,6.053,,9.494,,,,,,11.3203,,6.5437,28.8592,,,,,,,,11891.1884765625
2009-09-29,,8.570853233337402,,4.0217,23.0504,10.3358,,,,,,,,,,66.2347,,,7.039,,,3.639,14.6498,,9.1899995803833,,,8.135,,,,3.02,,,,,22.579999923706055,,,,8.6775,18.4863,,5.1683,50.56348419189453,,5.3051,,4.4824,2.011,2.0081,13.8986,6.8325,,,,,1.8326,,,,49.5101,,,8.2254266506,9.225384712219238,,12.9205,,,,,,5.7517,11.3102,,2.4492,,6.0098,,9.4868,,,,,,11.2787,,6.3501,29.3154,,,,,,,,11853.6884765625
2009-09-30,,8.615289688110352,,3.9617,22.82,10.1902,,,,,,,,,,65.53,,,6.9168,,,3.6371,14.3477,,9.319999694824219,,,7.955,,,,3.0416,,,,,22.579999923706055,,,,8.7263,18.3714,,5.0539,50.3513298034668,,5.2705,,4.479,2.126,2.0201,13.8538,6.6922,,,,,1.8549,,,,48.7482,,,8.3978867128,9.26918888092041,,12.9494,,,,,,5.8014,11.1362,,2.4887,,5.9342,,9.3602,,,,,,11.1984,,6.1781,28.4107,,,,,,,,11756.087890625
2009-10-01,,8.562520027160645,,3.8545,22.4999,9.9474,,,,,,,,,,65.213,,,6.7231,,,3.5801,13.6415,,9.25,,,7.865,,,,2.942,,,,,22.665000915527344,,,,8.5858,18.0271,,4.9968,49.85630416870117,,5.2159,,4.3924,2.154,1.984,13.675,6.5834,,,,,1.8508,,,,46.6526,,,8.0141272677,9.04043960571289,,12.5429,,,,,,5.725,10.9085,,2.4961,,5.7725,,9.0344,,,,,,11.0587,,6.0061,27.5439,,,,,,,,11518.1884765625
2009-10-02,,8.49864387512207,,3.7413,22.3974,9.6838,,,,,,,,,,63.8389,,,6.5631,,,3.4871,13.2316,,9.0,,,7.595,,,,2.9073,,,,,22.645000457763672,,,,8.5553,18.3714,,4.8252,49.50271224975586,,5.1004,,4.3221,2.134,1.96,13.7075,6.5779,,,,,1.8192,,,,45.1667,,,7.9361958765,9.057474136352539,,12.2302,,,,,,5.697,10.78,,2.4468,,5.6185,,8.7305,,,,,,10.9758,,5.8484,26.0454,,,,,,,,11326.6884765625
2009-10-05,,8.598625183105469,,3.8002,22.6345,9.6529,,,,,,,,,,65.3892,,,6.6884,,,3.5341,12.9945,,9.34000015258789,,,7.675,,,,2.9723,,,,,22.940000534057617,,,,8.4696,18.142,,4.8759,48.44194030761719,,5.1348,,4.3522,2.169,1.978,13.7684,6.5881,,,,,1.847,,,,45.7001,,,8.0308930481,8.935799598693848,,12.3536,,,,,,5.7133,10.8934,,2.4468,,5.7995,,8.8427,,,,,,11.3616,,5.8592,27.5817,,,,,,,,11556.98828125
2009-10-06,,8.75693416595459,,3.9577,22.9032,9.8872,,,,,,,,,,65.8471,,,6.8997,,,3.6121,12.9459,,9.399999618530273,,,7.815,,,,3.0113,,,,,23.475000381469727,,,,8.4787,18.5438,,4.965,48.088348388671875,,5.1512,,4.4221,2.196,2.0441,13.8498,6.682,,,,,1.9658,,,,47.1477,,,8.2170858854,9.468734741210938,,12.5049,,,,,,5.8348,11.0824,,2.4638,,6.026,,9.1177,,,,,,11.4868,,6.1065,28.6463,,,,,,,,11817.087890625
2009-10-07,,8.712495803833008,,3.9196,22.5193,9.7787,,,,,,,,,,65.9176,,,6.8938,,,3.5771,12.6601,,9.399999618530273,,,7.94,,,,2.9896000000000003,,,,,23.489999771118164,,,,8.4574,17.5966,,5.0443,48.44194030761719,,5.076,,4.4221,2.191,2.0622,13.9839,6.6941,,,,,1.9234,,,,47.0718,,,8.1642610396,9.58067512512207,,12.2302,,,,,,5.8496,11.0343,,2.4196,,5.9667,,9.1829,,,,,,11.3025,,6.0921,28.5402,,,,,,,,11721.388671875
2009-10-08,,8.80414867401123,,4.0038,22.6281,9.964,,,,,,,,,,66.1642,,,7.039,,,3.5753,12.7787,,9.489999771118164,,,8.01,,,,3.0243,,,,,23.239999771118164,,,,8.4757,17.7687,,5.0888,49.14912033081055,,5.0823,,4.429,2.219,2.0532,14.1099,6.7934,,,,,1.9285,,,,49.0147,,,8.1893675851,9.819156646728516,,12.3536,,,,,,5.8476,11.0885,,2.4247,,5.9748,,9.2624,,,,,,11.4153,,6.2033,28.8972,,,,,,,,11814.2880859375
2009-10-09,,8.748602867126465,,4.0217,22.7177,9.8907,,,,,,,,,,65.6007,,,7.0023,,,3.5711,12.5686,,9.5,,,7.95,,,,3.02,,,,,23.290000915527344,,,,8.4148,17.7573,,5.0505,46.95685958862305,,5.0418,,4.3687,2.201,1.99,14.0002,6.7351,,,,,1.9249,,,,48.4815,,,8.1474952593,10.106311798095703,,12.2402,,,,,,5.9244,11.0163,,2.427,,5.9315,,9.1611,,,,,,11.3945,,6.1998,28.9505,,,,,,,,11743.1884765625
2009-10-12,,8.829145431518555,,4.0358,22.756,9.9429,,,,,,,,,,65.1777,,,7.0502,,,3.5903,12.6224,,9.505000114440918,,,8.14,,,,3.0374,,,,,23.290000915527344,,,,8.3567,17.9582,,5.1715,45.33034133911133,,4.9951,,4.3421,2.217,1.9961000000000002,14.0896,6.776,,,,,1.9724,,,,48.9769,,,8.1058756838,10.123344421386719,,12.3248,,,,,,5.8476,11.1215,,2.4492,,5.9775,,9.3348,,,,,,11.2611,,6.2356,28.806,,,,,,,,11748.7880859375
2009-10-13,,8.743046760559082,,3.9876,22.4104,9.922,,,,,,,,,,64.1209,,,6.9584,,,3.5038,12.3473,,9.380000114440918,,,8.31,,,,2.9896000000000003,,,,,23.079999923706055,,,,8.2985,17.786,,5.2795,44.1988525390625,,4.8512,,4.2621,2.209,1.972,13.8904,6.7113,,,,,1.9234,,,,49.2054,,,8.0252482878,10.079543113708496,,12.2105,,,,,,5.8829,10.9924,,2.4098,,5.8937,,8.9946,,,,,,11.166,,6.1352,28.2129,,,,,,,,11608.2880859375
2009-10-14,,8.829145431518555,,4.126,22.4806,10.1421,,,,,,,,,,65.1425,,,7.1477,,,3.5711,12.9135,,9.505000114440918,,,8.46,,,,3.033,,,,,23.40999984741211,,,,8.268,17.9066,,5.3745,43.42095184326172,,4.8473,,4.2553,2.245,1.978,13.9636,6.7779,,,,,1.953,,,,51.5867,,,7.9973614874,10.220686912536621,,12.5452,,,,,,5.8994,11.3102,,2.4443,,6.1446,,9.1358,,,,,,11.3945,,6.2499,28.8972,,,,,,,,11870.888671875
2009-10-15,,8.695832252502441,,4.1408,22.2437,10.3939,,,,,,,,,,63.2753,,,7.1132,,,3.6334,12.6654,,9.359999656677246,,,8.26,,,,3.0286,,,,,23.299999237060547,,,,8.2128,17.8262,,5.2475,43.77454376220703,,4.817,,4.2221,2.255,1.9689999999999999,13.8782,6.776,,,,,1.9331,,,,51.6058,,,7.7916226147,10.27178955078125,,12.4685,,,,,,5.8363,11.226,,2.4395,,6.204,,9.0816,,,,,,11.3767,,5.8986,29.5057,,,,,,,,11849.6884765625
2009-10-16,,8.72082805633545,,4.1128,22.0454,10.4252,,,,,,,,,,63.4164,,,7.0358,,,3.5581,12.5093,,9.229999542236328,,,8.275,,,,3.0113,,,,,23.084999084472656,,,,8.1702,17.608,,5.2569,44.12813186645508,,4.6426,,4.1684,2.179,1.96,13.7807,6.7077,,,,,1.9029,,,,50.4816,,,7.7804173443,10.269355773925781,,12.2775,,,,,,5.8379,11.1691,,2.4296,,6.1052,,8.8644,,,,,,11.175,,5.6514,29.5361,,,,,,,,11676.388671875
2009-10-19,,8.86802864074707,,4.171,22.6345,10.4882,,,,,,,,,,63.6629,,,7.1763,,,3.5819,12.2338,,9.319999694824219,,,8.4,,,,3.0676,,,,,23.30500030517578,,,,8.2865,17.6194,,5.3368,43.915977478027344,,4.661,,4.2186,2.199,1.9299,13.9676,6.8358,,,,,1.9773,,,,50.7865,,,7.9194300963,10.461601257324219,,12.3921,,,,,,5.9642,11.3727,,2.4345,,6.312,,9.0742,,,,,,11.2787,,5.662,29.7188,,,,,,,,11885.2880859375
2009-10-20,,8.790261268615723,,4.1159,22.2503,10.3273,,,,,,,,,,63.1345,,,7.1132,,,3.5063,11.9751,,9.289999961853027,,,8.295,,,,3.007,,,,,23.3700008392334,,,,8.2803,17.6884,,5.2699,44.55244064331055,,4.5922,,4.2221,2.172,1.9119000000000002,13.7318,6.7386,,,,,1.9587,,,,49.8151,,,7.8750302657999995,10.283955574035645,,12.3921,,,,,,5.9576,11.2711,,2.427,,6.2305,,8.8536,,,,,,11.252,,5.6227,30.5246,,,,,,,,11790.1884765625
2009-10-21,,8.784707069396973,,4.1059,22.4167,10.3168,,,,,,,,,,63.3105,,,7.1997,,,3.4892,12.2718,,9.265000343322754,,,8.1,,,,3.0243,,,,,23.375,,,,8.4208,17.5218,,5.1461,44.12813186645508,,4.5256,,4.2319,2.192,1.9269,13.5448,6.7554,,,,,1.9453,,,,50.2911,,,7.8638249953,10.22311782836914,,12.4877,,,,,,6.0056,11.3759,,2.3926,,6.3447,,8.6691,,,,,,11.3084,,5.6335,30.1447,,,,,,,,11875.1884765625
2009-10-22,,8.75693416595459,,4.0559,22.2503,10.1107,,,,,,,,,,62.5707,,,7.136,,,3.4613,12.2181,,9.130000114440918,,,7.945,,,,3.02,,,,,22.9950008392334,,,,8.4911,17.2692,,5.0477,43.70382308959961,,4.6205,,4.2421,2.15,1.8939,13.4921,6.7592,,,,,2.0133,,,,48.7863,,,7.7527832942,9.982200622558594,,12.4495,,,,,,5.9822,11.3131,,2.3853,,6.2765,,8.5425,,,,,,11.3914,,5.5115,29.9543,,,,,,,,11828.587890625
2009-10-23,,8.69305419921875,,3.9957,21.994,10.006,,,,,,,,,,62.5002,,,7.1704,,,3.2824,12.3907,,9.1899995803833,,,7.925,,,,2.9766,,,,,22.739999771118164,,,,8.4727,17.143,,5.035,44.05741500854492,,4.578,,4.1887,2.126,1.8698000000000001,13.3091,6.7386,,,,,2.0152,,,,48.5767,,,7.7053504583,9.892162322998047,,12.4302,,,,,,5.9558,11.1663,,2.3728,,6.2032,,8.3723,,,,,,11.3143,,5.4723,29.5057,,,,,,,,11739.7880859375
2009-10-26,,8.69305419921875,,3.8845,21.6034,9.9359,,,,,,,,,,60.8794,,,7.1648,,,3.1229,12.2557,,9.03499984741211,,,7.73,,,,2.903,,,,,22.5049991607666,,,,8.5156,16.6837,,4.9109,42.85520553588867,,4.5233,,4.1649,2.0,1.8518,13.1912,6.6753,,,,,1.9416,,,,48.1957,,,7.6943136883,9.135345458984375,,12.2967,,,,,,5.9359,11.0464,,2.3336,,6.1377,,8.007,,,,,,11.2283,,5.3289,28.8288,,,,,,,,11622.587890625
2009-10-27,,8.60244369506836,,3.7704,21.6421,9.9325,,,,,,,,,,61.2318,,,7.1536,,,3.1791,12.078,,8.885000228881836,,,7.51,,,,2.9289,,,,,22.274999618530273,,,,8.5524,16.5574,,4.7713,42.57233428955078,,4.5457,,4.1618,1.963,1.8518,13.2847,6.8017,,,,,1.8955,,,,46.6909,,,7.6693756431,9.128045082092285,,12.2393,,,,,,5.9359,11.1334,,2.326,,6.1761,,7.8224,,,,,,11.2429,,5.3683,28.4942,,,,,,,,11633.98828125
2009-10-28,,8.330610275268555,,3.5652,21.2835,9.7054,,,,,,,,,,58.942,,,6.9874,,,3.1249,12.1047,,8.5649995803833,,,7.09,,,,2.877,,,,,22.459999084472656,,,,8.5735,16.144,,4.5045,42.57233428955078,,4.4786,,4.1417,1.8900000000000001,1.8397000000000001,13.1546,6.8154,,,,,1.8069,,,,44.6142,,,7.6387928378000005,8.784921646118164,,11.8568,,,,,,5.8281,10.9505,,2.2794,,5.9638,,7.3014,,,,,,11.2904,,5.0744,27.3002,,,,,,,,11429.7880859375
