,date,ticker
463,2022-10-21,['TEF' 'BBVA' 'SAB' 'MRL' 'MTS' 'SAN_1' 'IAG']
464,2022-10-24,['SAB' 'MTS' 'SAN_1' 'IAG' 'BBVA' 'TEF']
465,2022-10-25,['CLNX' 'SAN_1' 'MEL' 'MTS' 'TEF' 'SAB' 'BBVA']
466,2022-10-26,['SAN_1' 'SAB' 'TEF' 'MTS' 'COL_1' 'CLNX' 'BBVA']
467,2022-10-27,['COL_1' 'MTS' 'SAN_1' 'BBVA' 'CLNX' 'SAB' 'TEF']
468,2022-10-28,['MTS' 'COL_1' 'TEF' 'CLNX' 'SAB' 'BBVA' 'SAN_1']
469,2022-10-31,['TEF' 'BBVA' 'MTS' 'SAN_1' 'SAB' 'CLNX']
470,2022-11-01,['TEF' 'SAB' 'MTS' 'COL_1' 'BBVA' 'SAN_1']
471,2022-11-02,['SAB' 'SAN_1' 'COL_1' 'MTS' 'BBVA' 'TEF']
472,2022-11-03,['CLNX' 'SAB' 'SAN_1' 'BBVA' 'TEF' 'MTS' 'COL_1' 'SLR']
473,2022-11-04,['SAN_1' 'BBVA' 'SAB' 'SLR' 'TEF']
474,2022-11-07,['TEF' 'SAB']
475,2022-11-08,['TEF']
476,2022-11-09,['TEF']
477,2022-11-10,['FDR']
478,2022-11-11,['FDR']
479,2022-11-15,['FDR']
480,2022-11-16,['FDR']
481,2022-11-17,['FDR']
482,2022-11-18,['FDR']
483,2022-11-21,['FDR']
484,2022-11-22,['FDR']
485,2022-11-23,['ROVI']
486,2022-11-24,['ROVI']
487,2022-11-25,['ROVI']
488,2022-11-28,['ROVI']
489,2022-11-29,['ROVI']
490,2022-11-30,['ROVI']
491,2022-12-01,['ROVI']
492,2022-12-02,['ROVI']
493,2022-12-05,['ROVI']
494,2022-12-06,['ROVI']
495,2022-12-07,['ROVI']
496,2022-12-08,['ROVI']
497,2022-12-09,['ROVI']
498,2022-12-12,['ROVI']
499,2022-12-13,['ROVI']
500,2022-12-14,['ROVI']
501,2023-03-10,['SAB']
502,2023-03-13,['SAN_1' 'BBVA' 'BKT' 'SAB']
503,2023-03-14,['BBVA' 'SAB' 'SAN_1']
504,2023-03-15,['REP' 'SAN_1' 'BKT' 'SAB' 'MTS' 'BBVA']
505,2023-03-16,['BBVA' 'SAB' 'MTS' 'SAN_1' 'BKT']
506,2023-03-17,['SAN_1' 'BBVA' 'MTS' 'REP' 'SAB' 'BKT']
507,2023-03-20,['REP' 'BBVA' 'MTS' 'SAB' 'BKT' 'SAN_1']
508,2023-03-21,['BBVA' 'SAB' 'SAN_1' 'BKT' 'MTS' 'REP']
509,2023-03-22,['REP' 'SAN_1' 'BBVA' 'SAB' 'BKT' 'MTS']
510,2023-03-23,['MTS' 'BKT' 'SAN_1' 'REP' 'BBVA' 'SAB']
511,2023-03-24,['SAN_1' 'SAB' 'BBVA' 'REP' 'BKT' 'MTS']
512,2023-03-27,['BKT' 'REP' 'SAN_1' 'MTS' 'BBVA' 'SAB']
513,2023-03-28,['SAB' 'BBVA' 'BKT' 'REP' 'SAN_1' 'MTS']
514,2023-03-29,['SAN_1' 'MTS' 'BBVA' 'BKT' 'SAB' 'REP']
515,2023-03-30,['SAB' 'SAN_1' 'BBVA' 'BKT' 'REP' 'MTS']
516,2023-03-31,['SAB' 'BBVA' 'REP' 'BKT' 'SAN_1' 'MTS']
517,2023-04-03,['MTS' 'BKT' 'REP' 'BBVA' 'SAB' 'SAN_1']
518,2023-04-04,['SAB' 'BKT' 'BBVA' 'MTS' 'REP' 'SAN_1']
519,2023-04-05,['MTS' 'SAB' 'REP' 'BKT' 'BBVA' 'SAN_1']
520,2023-04-06,['BBVA' 'REP' 'SAN_1' 'SAB' 'BKT' 'MTS']
521,2023-04-11,['MTS' 'SAN_1' 'REP' 'BBVA' 'BKT' 'SAB']
522,2023-04-12,['REP' 'BBVA' 'SAB' 'MTS' 'SAN_1' 'BKT']
523,2023-04-13,['REP' 'MTS' 'SAN_1' 'SAB' 'BBVA' 'BKT']
524,2023-04-14,['REP' 'BBVA' 'BKT' 'MTS' 'SAN_1' 'SAB']
525,2023-04-17,['SAB' 'BBVA' 'MTS' 'SAN_1' 'BKT' 'REP']
526,2023-04-18,['MTS' 'BBVA' 'SAB' 'BKT' 'REP' 'SAN_1']
527,2023-04-19,['BBVA' 'SAB' 'SAN_1' 'BKT' 'REP' 'MTS']
528,2023-04-20,['REP' 'BBVA' 'MTS' 'BKT' 'SAB' 'SAN_1']
529,2023-04-21,['MTS' 'BKT' 'REP' 'SAB' 'SAN_1' 'BBVA']
530,2023-04-24,['BBVA' 'SAB' 'BKT' 'MTS' 'SAN_1' 'REP']
531,2023-04-25,['SAN_1' 'MTS' 'SAB' 'BKT' 'REP' 'BBVA']
532,2023-04-26,['BBVA' 'SAN_1' 'SAB']
533,2023-04-27,['SAB' 'SAN_1' 'BBVA']
534,2023-04-28,['BBVA' 'SAB' 'SAN_1']
535,2023-05-02,['SAN_1' 'BBVA' 'SAB']
536,2023-05-03,['SAB' 'BBVA' 'SAN_1']
537,2023-05-04,['SAB' 'SAN_1' 'BBVA']
538,2023-05-05,['SAB' 'BBVA' 'SAN_1']
539,2023-05-08,['SAB' 'BBVA']
540,2023-05-09,['BBVA' 'SAN_1' 'SAB']
541,2023-05-10,['SAB']
542,2023-05-11,['BBVA' 'SAN_1' 'SAB']
543,2023-05-12,['SAB' 'BBVA']
544,2023-05-15,['SAB' 'BBVA']
545,2023-05-16,['SAB' 'BBVA']
546,2023-05-17,['BBVA' 'SAB' 'SAN_1']
547,2023-05-18,['BBVA' 'SAN_1' 'SAB']
548,2023-05-19,['SAB']
549,2023-05-22,['SAB' 'SAN_1']
550,2023-05-23,['SAB']
551,2023-05-24,['SAB']
552,2023-05-25,['BBVA' 'SAB']
553,2023-05-26,['SAB' 'BBVA' 'SAN_1']
554,2023-05-29,['SAB' 'BBVA']
555,2023-05-30,['SAB']
556,2023-05-31,['SAB' 'BBVA']
557,2023-06-01,['SAB' 'BBVA']
558,2023-06-02,['SAB' 'BBVA']
559,2023-06-05,['BBVA' 'SAB']
560,2023-06-06,['SAB' 'BBVA']
561,2023-06-07,['SAB']
562,2023-06-08,['SAB' 'BBVA']
563,2023-06-09,['BBVA' 'SAB']
564,2023-06-12,['SAB' 'BBVA']
